season_event,event_type,event_name,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150
7_11,Standard Invitational #5,Standard Invitational #5,Conor Lee,Anders Thomsen,Kevin Kent,Mark Estrada,Duncan Wood,Leslie Moore,Chad Jones,Steven Keller,Craig Smith,Randall Miller,Philip Hall,Simon Wilson,Harry Miles,Patrick Schmitz,Billy Williams,Manuel Manning,Christian Henry,Brandon Baker,Christopher Dudley,Andrew Collins,Adam Franco,Mikael Ekholm,Martin Simmons,Jason Clark,Christian Henry,Tyler Maughan,Abdul Shaw,Constantin Stănescu,Elliot Holmes,Peter Steiger,Joe Heath,Diogo Freitas,Michael Jäkel,Russell Warner,Timothy Hamilton,Callum Davison,Vasile Tomescu,Cody McGahey,Anthony Gaines,Shane Harris,Cristian Salazar,Stephen Johnson,Jeffery Williams,Michael Crawford,Damon Peterson,Daniel Whitaker,Eric Ryan,Milan Paľovčík,Michael Gordon,Tomas Brožová,Patrick Bennett,Mark Perry,Luis Arranz,Nathan Banks,Kevin Cole,Luke Clark,Jose Lucero,Bruce Owens,Aidan Reardon,Anthony Reid,Karoly Molnár,Tomislav Sakač,Terry Nguyen,Francisco Guajardo,Elliott Phillips,Sean Taylor,Laszlo Szabó,Ethan Cox,Ante Jerič,Rory Sheerin,Conall Horgan,Pavel Čermák,Kaur Tamm,Angel Lara,Krzysztof Ochab,Scott Diaz,Charles Leonard,Daniel Rios,Andrea Terragni,Michael Russell,Michael Nette,Jesse West,Dumitru Stoica,Vu Trần,Austin Love,Petar Vodopivec,Michael Davis,Bjorn Kjóisdóttir,Juan Gaytán,Kyle Morales,Antanas Žukauskas,David Munoz,Michael Johnson,Constantin Albu,Jozsef Horváth,Craig Jackson,Dillon Stanley,Jeremy Freeman,Ryan Hubbard,Alexander Campbell,Zachary Patel,Trevor Booker,Joshua Clark,Travis Callahan,Martin Kazík,Aaron Doyle,Brandon Silva,Josh Boyce,Darius Grimes,Adam Milmo,James Jennings,James Baker,John Case,Richard Roy,James Dennis,Kevin Hensley,Timo Varis,Ibrahim Şama,Derrick Robinson,Wim Postma,Nicholas Byrd,Christian Leblanc,Raymond Lane,William Ortega,David Morris,Fredrik Thorén,John Brown,Rian Doorty,Terence Heaney,Adam Jensen,Christian Jacques,Cody Ramirez,Dennis Lyons,Greg Stevens,Scott Torres,Keith Robinson,David Johnston,Darrell Baker,Diogo Castro,Kevin Roberts,Kenneth Charles,Andreas Jungfer,Christopher Norris,Kelvin Cohen,Ren Sasaki,Dominic Kilgallen,Allen Smith,Ethan Hoffman,Rihards Siliņš,Petr Navrátil
7_12,Standard Event #12,Standard Event #12,Christian Henry,Kaur Tamm,Timo Varis,Leslie Moore,Damon Peterson,Constantin Albu,Elliot Holmes,Constantin Stănescu,Kevin Hensley,Anthony Reid,Fredrik Thorén,Juan Gaytán,Michael Crawford,Mikael Ekholm,Manuel Manning,Daniel Rios,Martin Simmons,Darrell Baker,Darius Grimes,Callum Davison,Antanas Žukauskas,Chad Jones,Harry Miles,Dennis Lyons,Michael Gordon,Vasile Tomescu,Tomas Brožová,Kyle Morales,William Ortega,Bjorn Kjóisdóttir,Philip Hall,Pavel Čermák,Elliott Phillips,Daniel Whitaker,Tyler Maughan,Cristian Salazar,Michael Johnson,Ethan Cox,Ryan Hubbard,Josh Boyce,Ibrahim Şama,Jeffery Williams,Duncan Wood,Aaron Doyle,David Munoz,Conor Lee,Christian Jacques,Terry Nguyen,Kevin Kent,Petar Vodopivec,Michael Nette,Mark Perry,Charles Leonard,Jason Clark,Aidan Reardon,Eric Ryan,Russell Warner,Craig Jackson,Steven Keller,Conall Horgan,Simon Wilson,Alexander Campbell,Nathan Banks,Timothy Hamilton,Christopher Dudley,Andrew Collins,Scott Diaz,Randall Miller,James Dennis,Cody McGahey,Rian Doorty,Luke Clark,Karoly Molnár,Michael Davis,Mark Estrada,Patrick Bennett,Vu Trần,Dumitru Stoica,James Jennings,Kevin Roberts,Christian Henry,Adam Milmo,John Case,Billy Williams,Sean Taylor,David Morris,Travis Callahan,Francisco Guajardo,Zachary Patel,Nicholas Byrd,Trevor Booker,Diogo Freitas,Andreas Jungfer,Abdul Shaw,Kevin Cole,Peter Steiger,David Johnston,Michael Russell,Patrick Schmitz,Krzysztof Ochab,Austin Love,Christian Leblanc,Jeremy Freeman,Dominic Kilgallen,Joe Heath,Jesse West,Greg Stevens,Derrick Robinson,Stephen Johnson,Joshua Clark,Jozsef Horváth,Anders Thomsen,Wim Postma,Bruce Owens,Luis Arranz,Milan Paľovčík,Craig Smith,Michael Jäkel,Angel Lara,Tomislav Sakač,Terence Heaney,Rihards Siliņš,Anthony Gaines,Shane Harris,Adam Franco,Adam Jensen,Andrea Terragni,Richard Roy,Kenneth Charles,Laszlo Szabó,Brandon Silva,Jose Lucero,Ren Sasaki,Dillon Stanley,Martin Kazík,James Baker,Ante Jerič,John Brown,Brandon Baker,Scott Torres,Rory Sheerin,Allen Smith,Diogo Castro,Keith Robinson,Cody Ramirez,Petr Navrátil,Kelvin Cohen,Christopher Norris,Ethan Hoffman,Raymond Lane
7_13,Standard Invitational #6,Standard Invitational #6,Sean Taylor,Mark Estrada,Antanas Žukauskas,Chad Jones,Brandon Baker,Pavel Čermák,Conor Lee,Charles Leonard,Milan Paľovčík,Ethan Cox,Ibrahim Şama,Alexander Campbell,Elliott Phillips,Terry Nguyen,Jason Clark,Damon Peterson,Shane Harris,Kyle Morales,Andrew Collins,Kevin Kent,Aidan Reardon,Timothy Hamilton,Constantin Albu,Philip Hall,Michael Davis,Terence Heaney,Timo Varis,Jozsef Horváth,Christian Henry,Luis Arranz,Josh Boyce,Raymond Lane,Conall Horgan,Luke Clark,Christopher Dudley,Abdul Shaw,Tomislav Sakač,Tomas Brožová,Bjorn Kjóisdóttir,Daniel Rios,Harry Miles,Michael Nette,Daniel Whitaker,Patrick Bennett,Billy Williams,Anthony Gaines,Mark Perry,Ante Jerič,Peter Steiger,Diogo Castro,Tyler Maughan,Derrick Robinson,Steven Keller,Mikael Ekholm,Dillon Stanley,Anthony Reid,Cristian Salazar,Andreas Jungfer,Adam Franco,Jeremy Freeman,Wim Postma,Ryan Hubbard,Christian Leblanc,Michael Crawford,James Dennis,Martin Simmons,Kevin Hensley,Stephen Johnson,Darius Grimes,Craig Jackson,Jeffery Williams,Joe Heath,Zachary Patel,Brandon Silva,Randall Miller,David Morris,Michael Johnson,Darrell Baker,Michael Jäkel,James Baker,Karoly Molnár,David Johnston,Juan Gaytán,Jesse West,Krzysztof Ochab,Keith Robinson,Vu Trần,David Munoz,Constantin Stănescu,Francisco Guajardo,Travis Callahan,Patrick Schmitz,William Ortega,Aaron Doyle,Scott Diaz,John Brown,Duncan Wood,Vasile Tomescu,Jose Lucero,Elliot Holmes,Craig Smith,Austin Love,Manuel Manning,Dumitru Stoica,Nicholas Byrd,Dennis Lyons,Russell Warner,James Jennings,Petar Vodopivec,Christian Jacques,Richard Roy,Laszlo Szabó,Angel Lara,Bruce Owens,Adam Jensen,Martin Kazík,Adam Milmo,Joshua Clark,Anders Thomsen,Scott Torres,Kevin Roberts,Callum Davison,Diogo Freitas,Trevor Booker,Leslie Moore,Allen Smith,Kaur Tamm,Eric Ryan,Kevin Cole,Kelvin Cohen,Cody McGahey,Dominic Kilgallen,Michael Russell,Nathan Banks,Andrea Terragni,Christian Henry,Rory Sheerin,Cody Ramirez,Ren Sasaki,Greg Stevens,Fredrik Thorén,John Case,Petr Navrátil,Michael Gordon,Rian Doorty,Christopher Norris,Rihards Siliņš,Simon Wilson,Kenneth Charles,Ethan Hoffman
7_14,Standard Event #14,Standard Event #14,Jesse West,Terence Heaney,Dennis Lyons,Christian Henry,Manuel Manning,Luis Arranz,Steven Keller,Timo Varis,Mark Estrada,Jose Lucero,Terry Nguyen,Abdul Shaw,Michael Crawford,Luke Clark,Russell Warner,Jeffery Williams,Elliot Holmes,Darius Grimes,Christian Henry,William Ortega,Kevin Hensley,Timothy Hamilton,Brandon Baker,Trevor Booker,James Baker,Kevin Kent,Pavel Čermák,David Johnston,Anders Thomsen,Anthony Gaines,Philip Hall,Craig Jackson,Charles Leonard,Andrew Collins,Daniel Whitaker,Mikael Ekholm,Jason Clark,David Morris,Nathan Banks,Stephen Johnson,Michael Davis,Cristian Salazar,Kaur Tamm,Martin Simmons,Austin Love,Adam Franco,Travis Callahan,Ibrahim Şama,David Munoz,Peter Steiger,Darrell Baker,Ryan Hubbard,Billy Williams,Michael Jäkel,Scott Diaz,Tomas Brožová,James Dennis,Daniel Rios,Conor Lee,Ante Jerič,Josh Boyce,Juan Gaytán,Antanas Žukauskas,Karoly Molnár,Joshua Clark,Martin Kazík,Zachary Patel,Michael Nette,Leslie Moore,Bjorn Kjóisdóttir,John Case,Michael Gordon,Mark Perry,Patrick Schmitz,Jeremy Freeman,Simon Wilson,Callum Davison,Eric Ryan,Fredrik Thorén,Anthony Reid,Tyler Maughan,Dillon Stanley,Duncan Wood,Alexander Campbell,Aidan Reardon,Raymond Lane,Adam Jensen,Shane Harris,Diogo Freitas,Constantin Stănescu,Laszlo Szabó,Rory Sheerin,Michael Russell,Christian Jacques,James Jennings,Jozsef Horváth,Kyle Morales,Randall Miller,Harry Miles,Cody McGahey,Christopher Dudley,Joe Heath,Ethan Cox,Scott Torres,Dominic Kilgallen,Tomislav Sakač,Patrick Bennett,Milan Paľovčík,Sean Taylor,Damon Peterson,Brandon Silva,Chad Jones,Francisco Guajardo,Dumitru Stoica,Keith Robinson,Kenneth Charles,Vasile Tomescu,Constantin Albu,Allen Smith,Elliott Phillips,Wim Postma,Petar Vodopivec,Adam Milmo,Krzysztof Ochab,Vu Trần,Derrick Robinson,Christian Leblanc,Diogo Castro,Rian Doorty,Rihards Siliņš,Kelvin Cohen,Craig Smith,Greg Stevens,Kevin Roberts,Ren Sasaki,Aaron Doyle,Andreas Jungfer,Michael Johnson,Angel Lara,Bruce Owens,Conall Horgan,Nicholas Byrd,Kevin Cole,Christopher Norris,John Brown,Petr Navrátil,Richard Roy,Andrea Terragni,Cody Ramirez,Ethan Hoffman
7_15,Major #1,Sovereign Tournament,Kyle Morales,Constantin Albu,Abdul Shaw,Bjorn Kjóisdóttir,David Morris,Randall Miller,Terry Nguyen,Chad Jones,Rory Sheerin,Adam Franco,Jesse West,Elliott Phillips,Vasile Tomescu,Adam Milmo,Kevin Hensley,Peter Steiger,Aidan Reardon,Fredrik Thorén,Michael Johnson,Darius Grimes,Tyler Maughan,Leslie Moore,Kaur Tamm,Karoly Molnár,Ibrahim Şama,Duncan Wood,Shane Harris,Jose Lucero,Conor Lee,Anders Thomsen,Charles Leonard,Zachary Patel,Vu Trần,William Ortega,Joe Heath,Michael Gordon,Patrick Bennett,Daniel Whitaker,Brandon Baker,Michael Crawford,Dillon Stanley,Christian Leblanc,Luke Clark,Laszlo Szabó,Daniel Rios,Nicholas Byrd,Krzysztof Ochab,Michael Davis,Elliot Holmes,Jeremy Freeman,Kevin Roberts,Timo Varis,Richard Roy,Steven Keller,Adam Jensen,Scott Diaz,Callum Davison,Martin Simmons,Constantin Stănescu,Patrick Schmitz,James Dennis,Nathan Banks,Jeffery Williams,Dennis Lyons,Harry Miles,Kevin Kent,Cody McGahey,Christopher Dudley,Mikael Ekholm,Austin Love,Brandon Silva,Mark Estrada,Antanas Žukauskas,Trevor Booker,Sean Taylor,Ethan Cox,Rian Doorty,Alexander Campbell,James Jennings,Milan Paľovčík,Eric Ryan,Timothy Hamilton,David Johnston,Rihards Siliņš,John Case,Ante Jerič,Damon Peterson,Craig Smith,Derrick Robinson,Ryan Hubbard,Diogo Freitas,Dominic Kilgallen,Josh Boyce,Anthony Reid,Christian Henry,Ren Sasaki,John Brown,Philip Hall,Christian Henry,Travis Callahan,Francisco Guajardo,James Baker,Wim Postma,Raymond Lane,Kenneth Charles,Michael Jäkel,Mark Perry,Jozsef Horváth,Russell Warner,Stephen Johnson,David Munoz,Jason Clark,Craig Jackson,Pavel Čermák,Manuel Manning,Simon Wilson,Tomas Brožová,Joshua Clark,Anthony Gaines,Juan Gaytán,Aaron Doyle,Greg Stevens,Michael Nette,Andrew Collins,Michael Russell,Andrea Terragni,Bruce Owens,Conall Horgan,Christian Jacques,Dumitru Stoica,Billy Williams,Ethan Hoffman,Cristian Salazar,Terence Heaney,Diogo Castro,Luis Arranz,Kelvin Cohen,Martin Kazík,Scott Torres,Darrell Baker,Allen Smith,Tomislav Sakač,Cody Ramirez,Keith Robinson,Petar Vodopivec,Andreas Jungfer,Angel Lara,Petr Navrátil,Kevin Cole,Christopher Norris
7_16,Standard Event #16,Standard Event #16,Jesse West,Karoly Molnár,Mark Estrada,Darius Grimes,Constantin Albu,Zachary Patel,Harry Miles,Craig Smith,Darrell Baker,Charles Leonard,Craig Jackson,Constantin Stănescu,Diogo Freitas,Aaron Doyle,Leslie Moore,Anthony Reid,Pavel Čermák,Travis Callahan,Tyler Maughan,Patrick Schmitz,James Dennis,Christian Henry,Michael Russell,James Baker,Sean Taylor,Ryan Hubbard,David Morris,Elliott Phillips,Philip Hall,John Brown,Ethan Cox,Brandon Baker,Ibrahim Şama,Shane Harris,Michael Johnson,Daniel Whitaker,Vasile Tomescu,Dennis Lyons,Cody McGahey,Christian Henry,Trevor Booker,Michael Davis,Abdul Shaw,Michael Crawford,Bjorn Kjóisdóttir,Kevin Cole,Terry Nguyen,Brandon Silva,Jeffery Williams,Luke Clark,Timo Varis,Duncan Wood,Michael Nette,Christian Jacques,Elliot Holmes,Kevin Kent,Jose Lucero,Joe Heath,Russell Warner,Martin Simmons,Stephen Johnson,Mark Perry,Dillon Stanley,Kevin Hensley,Anders Thomsen,David Munoz,Andrew Collins,William Ortega,Manuel Manning,Chad Jones,John Case,Daniel Rios,Timothy Hamilton,Kaur Tamm,Adam Franco,Vu Trần,Conor Lee,Wim Postma,Nicholas Byrd,James Jennings,Tomas Brožová,Patrick Bennett,Alexander Campbell,Mikael Ekholm,Dumitru Stoica,Kelvin Cohen,Milan Paľovčík,Andreas Jungfer,Jeremy Freeman,Raymond Lane,Christopher Dudley,Diogo Castro,Joshua Clark,Aidan Reardon,Anthony Gaines,Jozsef Horváth,Fredrik Thorén,Jason Clark,Peter Steiger,Cristian Salazar,Randall Miller,Michael Jäkel,Andrea Terragni,Richard Roy,Scott Diaz,Krzysztof Ochab,Adam Jensen,David Johnston,Ante Jerič,Josh Boyce,Antanas Žukauskas,Christopher Norris,Callum Davison,Kyle Morales,Bruce Owens,Luis Arranz,Nathan Banks,Christian Leblanc,Derrick Robinson,Billy Williams,Damon Peterson,Petr Navrátil,Francisco Guajardo,Michael Gordon,Keith Robinson,Rory Sheerin,Steven Keller,Greg Stevens,Terence Heaney,Kevin Roberts,Martin Kazík,Angel Lara,Eric Ryan,Dominic Kilgallen,Adam Milmo,Ren Sasaki,Austin Love,Simon Wilson,Laszlo Szabó,Cody Ramirez,Scott Torres,Rian Doorty,Tomislav Sakač,Juan Gaytán,Petar Vodopivec,Rihards Siliņš,Kenneth Charles,Conall Horgan,Allen Smith,Ethan Hoffman
7_17,Standard Invitational #8,Standard Invitational #8,Anthony Gaines,Michael Johnson,Darius Grimes,Kevin Kent,Kevin Hensley,Bjorn Kjóisdóttir,Adam Milmo,Patrick Bennett,Vasile Tomescu,Elliott Phillips,Terry Nguyen,Zachary Patel,Mikael Ekholm,Stephen Johnson,Conor Lee,Damon Peterson,Ethan Cox,Simon Wilson,Andrew Collins,David Johnston,Jeremy Freeman,Juan Gaytán,Travis Callahan,Trevor Booker,Karoly Molnár,Dillon Stanley,Fredrik Thorén,Timo Varis,Shane Harris,Patrick Schmitz,Michael Crawford,Pavel Čermák,Michael Jäkel,Vu Trần,Darrell Baker,Michael Davis,Harry Miles,Petar Vodopivec,Elliot Holmes,Aidan Reardon,James Baker,Kaur Tamm,Derrick Robinson,Christian Henry,Callum Davison,William Ortega,Anders Thomsen,Jeffery Williams,Kyle Morales,Martin Kazík,Chad Jones,Antanas Žukauskas,Constantin Stănescu,Ryan Hubbard,Bruce Owens,Andreas Jungfer,Diogo Freitas,Leslie Moore,Jason Clark,Duncan Wood,Daniel Whitaker,Michael Gordon,Adam Franco,Jose Lucero,Alexander Campbell,Eric Ryan,Michael Russell,David Munoz,Rory Sheerin,James Dennis,David Morris,Ibrahim Şama,James Jennings,Philip Hall,Jesse West,Mark Estrada,Abdul Shaw,Martin Simmons,Luke Clark,Joe Heath,Conall Horgan,Timothy Hamilton,Angel Lara,Dominic Kilgallen,Tomislav Sakač,Wim Postma,Josh Boyce,Christian Jacques,Milan Paľovčík,Francisco Guajardo,Aaron Doyle,Billy Williams,Manuel Manning,Cody Ramirez,Christian Henry,Russell Warner,Michael Nette,Steven Keller,Jozsef Horváth,Scott Diaz,Christopher Dudley,Diogo Castro,Sean Taylor,Mark Perry,Christian Leblanc,Krzysztof Ochab,Brandon Baker,Anthony Reid,Peter Steiger,Tomas Brožová,Rihards Siliņš,Ante Jerič,Richard Roy,Kevin Roberts,Cristian Salazar,Brandon Silva,Constantin Albu,Luis Arranz,Austin Love,Dennis Lyons,Terence Heaney,Raymond Lane,Nicholas Byrd,Allen Smith,Craig Jackson,Petr Navrátil,Joshua Clark,Craig Smith,Keith Robinson,Laszlo Szabó,John Case,Dumitru Stoica,Daniel Rios,Randall Miller,Adam Jensen,Charles Leonard,Cody McGahey,Tyler Maughan,Ren Sasaki,Scott Torres,Greg Stevens,Kenneth Charles,Nathan Banks,Andrea Terragni,Kevin Cole,Kelvin Cohen,John Brown,Rian Doorty,Ethan Hoffman,Christopher Norris
7_18,Standard Event #18,Standard Event #18,Aidan Reardon,Bjorn Kjóisdóttir,Ryan Hubbard,Karoly Molnár,Michael Johnson,Ante Jerič,Constantin Albu,Patrick Bennett,Terry Nguyen,Jeremy Freeman,Zachary Patel,Martin Simmons,Jose Lucero,Luis Arranz,Shane Harris,Michael Gordon,John Case,Adam Jensen,Mark Estrada,Jesse West,Brandon Baker,Antanas Žukauskas,David Munoz,Christopher Dudley,Luke Clark,Duncan Wood,Michael Russell,Harry Miles,Francisco Guajardo,Vasile Tomescu,Russell Warner,Jozsef Horváth,Elliot Holmes,Andrew Collins,Jason Clark,Conor Lee,Manuel Manning,Milan Paľovčík,Cristian Salazar,Conall Horgan,Tyler Maughan,Timo Varis,Terence Heaney,Peter Steiger,Philip Hall,Travis Callahan,Brandon Silva,Randall Miller,Scott Diaz,Kevin Kent,Patrick Schmitz,David Johnston,Jeffery Williams,Dillon Stanley,Cody McGahey,James Dennis,Martin Kazík,Anthony Reid,Tomas Brožová,Derrick Robinson,Trevor Booker,Billy Williams,Rory Sheerin,Michael Davis,Aaron Doyle,Mark Perry,Kevin Roberts,Craig Jackson,Anders Thomsen,William Ortega,Nicholas Byrd,Sean Taylor,Raymond Lane,Petar Vodopivec,Daniel Whitaker,Chad Jones,Greg Stevens,Darius Grimes,Damon Peterson,Elliott Phillips,Callum Davison,Josh Boyce,Ethan Cox,Kenneth Charles,James Jennings,Anthony Gaines,Kaur Tamm,Dumitru Stoica,Michael Crawford,Stephen Johnson,Eric Ryan,Juan Gaytán,Abdul Shaw,James Baker,Andreas Jungfer,Adam Milmo,Kelvin Cohen,Christian Leblanc,Alexander Campbell,Daniel Rios,Michael Jäkel,Timothy Hamilton,Dennis Lyons,Keith Robinson,Angel Lara,Steven Keller,Pavel Čermák,Diogo Castro,Leslie Moore,Dominic Kilgallen,Kyle Morales,Christian Henry,Austin Love,Andrea Terragni,Cody Ramirez,Nathan Banks,Rian Doorty,Craig Smith,Vu Trần,Kevin Hensley,Christopher Norris,Adam Franco,Richard Roy,Joe Heath,Diogo Freitas,Christian Henry,Ethan Hoffman,Laszlo Szabó,Simon Wilson,Darrell Baker,David Morris,Wim Postma,Fredrik Thorén,Christian Jacques,Tomislav Sakač,Charles Leonard,Joshua Clark,Ibrahim Şama,Ren Sasaki,Constantin Stănescu,Mikael Ekholm,Michael Nette,John Brown,Bruce Owens,Krzysztof Ochab,Petr Navrátil,Scott Torres,Kevin Cole,Allen Smith,Rihards Siliņš
7_19,Standard Invitational #9,Standard Invitational #9,Billy Williams,Karoly Molnár,Kyle Morales,Callum Davison,Juan Gaytán,Mark Estrada,Patrick Schmitz,Ryan Hubbard,Travis Callahan,Damon Peterson,Ethan Cox,Andrew Collins,Cristian Salazar,Craig Jackson,Steven Keller,Conor Lee,Jason Clark,Luke Clark,Manuel Manning,James Jennings,Nathan Banks,Aidan Reardon,James Dennis,Jeremy Freeman,Russell Warner,Kevin Kent,Peter Steiger,Christian Henry,Laszlo Szabó,Austin Love,Joe Heath,Terence Heaney,Darius Grimes,Michael Crawford,Diogo Freitas,Petar Vodopivec,Christian Jacques,Brandon Baker,Bjorn Kjóisdóttir,Michael Gordon,Luis Arranz,Zachary Patel,Adam Milmo,Charles Leonard,Vasile Tomescu,Timo Varis,Kevin Cole,Michael Russell,Mikael Ekholm,Cody McGahey,Adam Franco,Francisco Guajardo,Randall Miller,Ren Sasaki,Michael Johnson,Constantin Albu,Michael Davis,Sean Taylor,Michael Jäkel,Jeffery Williams,Craig Smith,Vu Trần,Daniel Whitaker,Abdul Shaw,Andreas Jungfer,Jesse West,David Munoz,Jozsef Horváth,Anthony Reid,Christopher Dudley,Keith Robinson,Chad Jones,David Johnston,Joshua Clark,Kenneth Charles,Christian Henry,Kaur Tamm,Brandon Silva,Wim Postma,Anders Thomsen,Ante Jerič,Josh Boyce,Tomas Brožová,Elliott Phillips,Shane Harris,Martin Simmons,Patrick Bennett,Milan Paľovčík,Dillon Stanley,Jose Lucero,Aaron Doyle,Tomislav Sakač,Bruce Owens,Pavel Čermák,Ibrahim Şama,Martin Kazík,Nicholas Byrd,Simon Wilson,Daniel Rios,Christian Leblanc,James Baker,Leslie Moore,Darrell Baker,Scott Torres,Michael Nette,Mark Perry,Andrea Terragni,Diogo Castro,Fredrik Thorén,Constantin Stănescu,Richard Roy,Elliot Holmes,David Morris,Petr Navrátil,Alexander Campbell,Duncan Wood,Stephen Johnson,Philip Hall,Dennis Lyons,Tyler Maughan,Rian Doorty,John Case,Adam Jensen,Conall Horgan,Kevin Hensley,Rory Sheerin,Trevor Booker,Dumitru Stoica,William Ortega,Kevin Roberts,Greg Stevens,John Brown,Harry Miles,Antanas Žukauskas,Cody Ramirez,Rihards Siliņš,Anthony Gaines,Timothy Hamilton,Allen Smith,Eric Ryan,Terry Nguyen,Scott Diaz,Derrick Robinson,Ethan Hoffman,Christopher Norris,Krzysztof Ochab,Dominic Kilgallen,Raymond Lane,Angel Lara,Kelvin Cohen
7_20,Major #2,AGA Championship,Ryan Hubbard,Mark Estrada,Charles Leonard,Josh Boyce,Terry Nguyen,Tyler Maughan,Jose Lucero,Joe Heath,Constantin Albu,Martin Simmons,Daniel Whitaker,Jeffery Williams,Leslie Moore,Harry Miles,Shane Harris,Christian Leblanc,Michael Johnson,Diogo Castro,Kaur Tamm,Adam Milmo,Patrick Bennett,Craig Smith,Michael Davis,Callum Davison,David Morris,Philip Hall,Karoly Molnár,Ibrahim Şama,Duncan Wood,Randall Miller,Anthony Reid,Scott Diaz,Conor Lee,Timothy Hamilton,David Johnston,Wim Postma,Rory Sheerin,Derrick Robinson,Nathan Banks,Patrick Schmitz,Brandon Baker,Elliot Holmes,Daniel Rios,Jeremy Freeman,Fredrik Thorén,Michael Jäkel,Kyle Morales,Darius Grimes,Vasile Tomescu,Petar Vodopivec,Andrew Collins,Adam Franco,Laszlo Szabó,James Baker,Martin Kazík,Nicholas Byrd,Christian Jacques,Ren Sasaki,Jason Clark,Stephen Johnson,Juan Gaytán,Krzysztof Ochab,Anthony Gaines,Michael Crawford,Aidan Reardon,Constantin Stănescu,Manuel Manning,Ethan Cox,Luis Arranz,Andreas Jungfer,Peter Steiger,Antanas Žukauskas,Kevin Kent,Adam Jensen,Scott Torres,Jesse West,Austin Love,Steven Keller,Damon Peterson,James Jennings,William Ortega,Christian Henry,Abdul Shaw,Craig Jackson,David Munoz,Joshua Clark,Christopher Dudley,Darrell Baker,Bruce Owens,Kevin Hensley,Tomas Brožová,Simon Wilson,Vu Trần,Milan Paľovčík,Dumitru Stoica,Kelvin Cohen,Zachary Patel,Jozsef Horváth,Michael Nette,John Case,Travis Callahan,Michael Russell,Chad Jones,Russell Warner,Michael Gordon,Diogo Freitas,Andrea Terragni,Anders Thomsen,Terence Heaney,Sean Taylor,Aaron Doyle,Kevin Roberts,Trevor Booker,Pavel Čermák,Billy Williams,Ante Jerič,Elliott Phillips,John Brown,Dominic Kilgallen,Cody McGahey,Cristian Salazar,Rian Doorty,Luke Clark,Alexander Campbell,Mikael Ekholm,Kevin Cole,Christian Henry,James Dennis,Kenneth Charles,Dennis Lyons,Brandon Silva,Timo Varis,Christopher Norris,Bjorn Kjóisdóttir,Francisco Guajardo,Raymond Lane,Greg Stevens,Cody Ramirez,Keith Robinson,Tomislav Sakač,Mark Perry,Richard Roy,Dillon Stanley,Ethan Hoffman,Conall Horgan,Eric Ryan,Petr Navrátil,Rihards Siliņš,Allen Smith,Angel Lara
