season_event,event_type,event_name,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150
1_11,Standard Event #6,Standard Event #6,Randall Miller,Austin Love,Kaur Tamm,Zachary Patel,Michael Johnson,Darius Grimes,William Ortega,Josh Boyce,Manuel Manning,Vasile Tomescu,Elliott Phillips,Patrick Schmitz,Harry Miles,Duane Wood,Callum Davison,Jose Lucero,Damon Peterson,Jeremy Freeman,Anthony Reid,Francois Lebon,Charles Leonard,Ryan Duncan,Hans Otto,Jermaine Foster,Karoly Molnár,Adam Franco,Michael Crawford,Billy Williams,James Jennings,Kyle Morales,Mike Harris,Jozsef Horváth,Steven Keller,Travis Callahan,Francisco Guajardo,Mati Soosaar,Jay Montoya,Luis Arranz,Martin Simmons,Jay Kim,Daniel Whitaker,Wolfgang Speer,Ante Jerič,Milan Paľovčík,Dennis Lyons,David Munoz,Francisco Silva,James Dyer,Cole Smith,James Frazier,Mark Estrada,Charles Wilson,Daniel Wagner,Nathan Banks,Gareth Saunders,Michael Nash,Samuel Smith,Pedro Fuller,Timothy Barrett,Jeffery Williams,Adam Milmo,Ryan Hubbard,Michael Griffith,Joseph Price,Timothy Hamilton,Jesse West,Tomas Brožová,Joseph Hill,Ferenc Kiss,Steven Acosta,Timo Varis,Michael Richardson,Ethan Cox,Andrew Collins,Nicholas Taylor,Charles Forde,Samuel Gates,Michael Gordon,Widodo Ramadan,Stephen Robinson,Malcolm Chambers,Dennis Smith,David Ruiz,Diogo Freitas,Joe Heath,David Zamora,Samuel Buchanan,Erik Palmer,Duncan Wood,Richard Wilkins,Craig Jackson,Sean Taylor,Aidan Reardon,Michael Davis,Gareth Bradshaw,Kevin Roberts,Tony Allen,Timothy Best,Klaus Reindl,Gary Jacobson,Daniel Townsend,Jon Jackson,Dieter Mentzel,Luke Clark,Tony Holmes,Peter Heß,David Arreola,David Johnston,Tyler Maughan,Geoffrey Singh,Antti Eklund,Lewis Faulkner,Dennis Brown,David Kennedy,Michael James,Feargal Hanley,Ethan Mann,Jean Perreault,Kristaps Pērkons,James Russell,Magnus Bruun,Francois Landry,Roger Green,Jerry Harris,Damian Norton,Deaglan Brannelly,Charles Fox,Budi Uyainah,Andrew Newman,Chris Roy,Gerard Wouters,John Lloyd,Anthony Evans,Zak Gilmore,Ray Stanley,Tom Quinn,Michael Jenkins,Sean Cobb,Matthew Thomas,Ryan Pacheco,Jonathan Gomez,David Young,Klaus Winter,Stephen Miller,Blake Jones,Saul Maloney,Logan Patterson,Kazys Sakalauskas,Paul Cormican,Nathaniel Roach
1_12,Standard Invitational #3,Standard Invitational #3,Andrew Collins,Kaur Tamm,Dennis Lyons,David Ruiz,Patrick Schmitz,Vasile Tomescu,Billy Williams,Duane Wood,Kevin Roberts,Michael Nash,Jozsef Horváth,Gary Jacobson,Milan Paľovčík,Ferenc Kiss,Jesse West,William Ortega,Elliott Phillips,Sean Taylor,Tomas Brožová,Jeffery Williams,Ante Jerič,Deaglan Brannelly,Nicholas Taylor,Michael Johnson,Ryan Hubbard,Erik Palmer,Diogo Freitas,Francois Lebon,Darius Grimes,Ethan Mann,Damon Peterson,Cole Smith,Jay Montoya,David Johnston,Daniel Whitaker,Manuel Manning,James Jennings,Mark Estrada,Jeremy Freeman,Francois Landry,Randall Miller,Steven Keller,Martin Simmons,Feargal Hanley,James Frazier,Callum Davison,Chris Roy,Adam Franco,Mike Harris,James Dyer,Joe Heath,Tony Allen,Timothy Best,Michael Davis,Timothy Barrett,Michael James,Hans Otto,Karoly Molnár,Ethan Cox,Wolfgang Speer,Harry Miles,Samuel Gates,Ray Stanley,David Munoz,Luis Arranz,Zachary Patel,Samuel Buchanan,Daniel Townsend,Luke Clark,Austin Love,Klaus Reindl,Michael Richardson,Josh Boyce,Charles Fox,Roger Green,Zak Gilmore,Samuel Smith,Michael Gordon,Duncan Wood,Charles Forde,Mati Soosaar,Gerard Wouters,Travis Callahan,Antti Eklund,Richard Wilkins,Gareth Saunders,Anthony Evans,Anthony Reid,Adam Milmo,David Arreola,Dennis Brown,Tom Quinn,Widodo Ramadan,Pedro Fuller,Kyle Morales,Timo Varis,Malcolm Chambers,Jermaine Foster,David Zamora,Peter Heß,Michael Jenkins,Francisco Guajardo,Jonathan Gomez,Damian Norton,Tyler Maughan,Jean Perreault,Stephen Robinson,David Kennedy,Charles Leonard,Nathan Banks,Joseph Price,Kazys Sakalauskas,Dieter Mentzel,Gareth Bradshaw,Tony Holmes,Sean Cobb,Geoffrey Singh,Aidan Reardon,Logan Patterson,Francisco Silva,Steven Acosta,Budi Uyainah,Ryan Duncan,Jose Lucero,Michael Griffith,Timothy Hamilton,Blake Jones,Daniel Wagner,Michael Crawford,Craig Jackson,Klaus Winter,Matthew Thomas,Charles Wilson,Andrew Newman,Lewis Faulkner,Dennis Smith,Joseph Hill,James Russell,Jerry Harris,Stephen Miller,Jon Jackson,Jay Kim,Magnus Bruun,Ryan Pacheco,Paul Cormican,David Young,John Lloyd,Nathaniel Roach,Kristaps Pērkons,Saul Maloney
1_13,Signature Event #3,Signature Event #3,Tomas Brožová,Austin Love,Dennis Lyons,Darius Grimes,Nicholas Taylor,Andrew Collins,Jesse West,Steven Keller,Randall Miller,Luis Arranz,Michael Davis,Tony Allen,Michael Johnson,Billy Williams,Michael Gordon,Jermaine Foster,Anthony Reid,Patrick Schmitz,Josh Boyce,Gary Jacobson,Ryan Hubbard,Hans Otto,Timo Varis,Francisco Silva,Francisco Guajardo,Daniel Wagner,Ferenc Kiss,Francois Lebon,Timothy Best,David Munoz,Nathan Banks,James Frazier,Mark Estrada,Anthony Evans,William Ortega,Michael Nash,Zachary Patel,Deaglan Brannelly,Elliott Phillips,Dieter Mentzel,Jozsef Horváth,Ryan Duncan,Steven Acosta,Joe Heath,Diogo Freitas,Jay Kim,Timothy Barrett,Mike Harris,Vasile Tomescu,Karoly Molnár,Feargal Hanley,Mati Soosaar,Ante Jerič,Jeffery Williams,Duane Wood,Malcolm Chambers,Jonathan Gomez,David Johnston,Damon Peterson,Chris Roy,Francois Landry,Peter Heß,Kaur Tamm,Charles Leonard,Wolfgang Speer,Tyler Maughan,Roger Green,Charles Wilson,David Ruiz,Charles Fox,Kyle Morales,Jay Montoya,Travis Callahan,Cole Smith,Luke Clark,Sean Taylor,Gareth Saunders,Adam Milmo,Callum Davison,Ray Stanley,Aidan Reardon,Erik Palmer,Samuel Gates,Matthew Thomas,Milan Paľovčík,Pedro Fuller,Daniel Townsend,Ethan Cox,James Dyer,Kevin Roberts,Timothy Hamilton,Damian Norton,Adam Franco,Widodo Ramadan,Richard Wilkins,Jeremy Freeman,Harry Miles,Michael Griffith,Lewis Faulkner,Sean Cobb,Craig Jackson,Jose Lucero,Michael James,Manuel Manning,Jon Jackson,Klaus Reindl,Martin Simmons,Stephen Robinson,Michael Crawford,Joseph Hill,David Arreola,Jerry Harris,Geoffrey Singh,Kazys Sakalauskas,David Kennedy,Samuel Smith,James Russell,John Lloyd,Ethan Mann,Duncan Wood,James Jennings,Logan Patterson,Dennis Brown,Gareth Bradshaw,Michael Richardson,Joseph Price,Daniel Whitaker,Tom Quinn,Gerard Wouters,Dennis Smith,Antti Eklund,Zak Gilmore,Charles Forde,Jean Perreault,Samuel Buchanan,Andrew Newman,Blake Jones,Kristaps Pērkons,Budi Uyainah,Stephen Miller,David Zamora,David Young,Saul Maloney,Magnus Bruun,Klaus Winter,Ryan Pacheco,Michael Jenkins,Nathaniel Roach,Paul Cormican,Tony Holmes
1_14,Standard Event #7,Standard Event #7,Randall Miller,Kaur Tamm,Zachary Patel,Patrick Schmitz,David Ruiz,Nicholas Taylor,Austin Love,David Munoz,Kyle Morales,James Dyer,William Ortega,Michael Gordon,Michael Davis,Jermaine Foster,Charles Wilson,Adam Milmo,Jay Montoya,Gary Jacobson,Adam Franco,Charles Leonard,Craig Jackson,Michael Nash,Chris Roy,Anthony Reid,Feargal Hanley,Darius Grimes,Malcolm Chambers,Joseph Price,Jozsef Horváth,Mark Estrada,Elliott Phillips,Hans Otto,Timothy Hamilton,Michael Crawford,Dieter Mentzel,Karoly Molnár,Ethan Cox,Milan Paľovčík,Charles Forde,Josh Boyce,Sean Taylor,Timothy Best,Michael James,David Johnston,Timo Varis,Tyler Maughan,Michael Johnson,Roger Green,Dennis Lyons,Ryan Duncan,Martin Simmons,Ethan Mann,Luke Clark,Mike Harris,Anthony Evans,Peter Heß,Jose Lucero,Kevin Roberts,Antti Eklund,Jay Kim,James Frazier,Stephen Robinson,Mati Soosaar,Widodo Ramadan,Joseph Hill,Samuel Gates,Tomas Brožová,Zak Gilmore,David Arreola,Ferenc Kiss,Jean Perreault,Andrew Collins,Travis Callahan,Daniel Townsend,Vasile Tomescu,Tom Quinn,Matthew Thomas,Jeremy Freeman,Luis Arranz,Sean Cobb,Samuel Buchanan,Diogo Freitas,Lewis Faulkner,Klaus Reindl,Jerry Harris,David Zamora,Cole Smith,Jeffery Williams,Duncan Wood,Francisco Guajardo,Daniel Whitaker,Dennis Brown,Steven Acosta,Francois Lebon,Francisco Silva,James Jennings,Jesse West,Tony Allen,Charles Fox,Manuel Manning,Billy Williams,Kristaps Pērkons,Joe Heath,Samuel Smith,Geoffrey Singh,Magnus Bruun,Stephen Miller,Wolfgang Speer,Erik Palmer,Gareth Saunders,Harry Miles,Ryan Hubbard,David Kennedy,Budi Uyainah,Richard Wilkins,Steven Keller,Michael Jenkins,Deaglan Brannelly,Daniel Wagner,Ante Jerič,James Russell,Klaus Winter,Kazys Sakalauskas,Michael Griffith,Pedro Fuller,Aidan Reardon,Callum Davison,Nathan Banks,Gareth Bradshaw,Duane Wood,Damon Peterson,Francois Landry,Gerard Wouters,Michael Richardson,Logan Patterson,Timothy Barrett,Andrew Newman,Dennis Smith,Jonathan Gomez,Ryan Pacheco,Tony Holmes,Ray Stanley,Jon Jackson,Paul Cormican,Blake Jones,Damian Norton,John Lloyd,David Young,Nathaniel Roach,Saul Maloney
1_15,Major #1,Sovereign Tournament,Kaur Tamm,Mark Estrada,Tomas Brožová,Randall Miller,Nicholas Taylor,David Johnston,Kyle Morales,Kevin Roberts,James Dyer,Dennis Lyons,Michael Johnson,Patrick Schmitz,David Arreola,Cole Smith,Elliott Phillips,Adam Milmo,Andrew Collins,Diogo Freitas,David Munoz,Jermaine Foster,Duncan Wood,Joe Heath,Ante Jerič,Nathan Banks,Craig Jackson,James Frazier,Darius Grimes,Samuel Buchanan,Timo Varis,Gareth Saunders,Vasile Tomescu,Deaglan Brannelly,Timothy Best,Callum Davison,Timothy Hamilton,Charles Fox,Zachary Patel,James Jennings,Charles Leonard,Jay Montoya,Francois Landry,Karoly Molnár,Jeremy Freeman,Billy Williams,Ferenc Kiss,Daniel Wagner,Jesse West,Michael Davis,Ethan Mann,Michael Gordon,Martin Simmons,Josh Boyce,Joseph Price,Dieter Mentzel,Gary Jacobson,Francisco Guajardo,Stephen Robinson,Daniel Townsend,Chris Roy,Timothy Barrett,Erik Palmer,Samuel Gates,Aidan Reardon,Mati Soosaar,Jeffery Williams,Sean Taylor,Jonathan Gomez,Duane Wood,Jerry Harris,Francisco Silva,Harry Miles,Widodo Ramadan,Gareth Bradshaw,Steven Keller,Michael Nash,Austin Love,Mike Harris,Richard Wilkins,Ryan Duncan,Travis Callahan,Jean Perreault,Ryan Hubbard,Michael Griffith,Ethan Cox,Tony Allen,Manuel Manning,Malcolm Chambers,David Zamora,William Ortega,Milan Paľovčík,David Ruiz,Jose Lucero,Francois Lebon,Tyler Maughan,Peter Heß,Anthony Evans,Tony Holmes,Jozsef Horváth,Magnus Bruun,Luis Arranz,Wolfgang Speer,Damian Norton,Dennis Brown,Adam Franco,James Russell,Steven Acosta,John Lloyd,Antti Eklund,Luke Clark,Daniel Whitaker,Charles Wilson,Kristaps Pērkons,Anthony Reid,Klaus Reindl,Damon Peterson,Ray Stanley,Hans Otto,Roger Green,Ryan Pacheco,Feargal Hanley,Zak Gilmore,Logan Patterson,Michael Crawford,Geoffrey Singh,Pedro Fuller,Michael Jenkins,David Kennedy,Michael Richardson,Paul Cormican,Samuel Smith,Matthew Thomas,Tom Quinn,Stephen Miller,Klaus Winter,Jay Kim,Jon Jackson,Andrew Newman,Michael James,Charles Forde,Saul Maloney,David Young,Joseph Hill,Budi Uyainah,Blake Jones,Lewis Faulkner,Sean Cobb,Gerard Wouters,Dennis Smith,Kazys Sakalauskas,Nathaniel Roach
1_16,Standard Event #8,Standard Event #8,Andrew Collins,Karoly Molnár,Jozsef Horváth,Randall Miller,Austin Love,Billy Williams,Nicholas Taylor,David Johnston,Kaur Tamm,David Munoz,Cole Smith,James Dyer,Michael Davis,Steven Acosta,Timo Varis,Luis Arranz,Duane Wood,Duncan Wood,Ethan Cox,Michael Johnson,Timothy Best,Sean Taylor,Mati Soosaar,Tyler Maughan,Ryan Hubbard,Jeremy Freeman,Charles Wilson,Michael Gordon,Jose Lucero,Kyle Morales,Adam Milmo,Ethan Mann,Mark Estrada,Darius Grimes,Michael Nash,Elliott Phillips,James Russell,Dennis Lyons,James Frazier,Steven Keller,Klaus Reindl,Francois Landry,Samuel Gates,Zachary Patel,Vasile Tomescu,Daniel Wagner,Richard Wilkins,Dieter Mentzel,Feargal Hanley,Gareth Saunders,Jeffery Williams,Damian Norton,Josh Boyce,Joseph Price,Luke Clark,Tomas Brožová,Jay Montoya,Erik Palmer,Michael Griffith,Pedro Fuller,Adam Franco,Gary Jacobson,Mike Harris,Lewis Faulkner,Patrick Schmitz,David Arreola,David Ruiz,Jay Kim,Kevin Roberts,Tom Quinn,Roger Green,Manuel Manning,James Jennings,Travis Callahan,Widodo Ramadan,Jesse West,Anthony Reid,Hans Otto,Anthony Evans,Stephen Miller,Charles Fox,Peter Heß,Ray Stanley,Callum Davison,Harry Miles,Jermaine Foster,Timothy Hamilton,Francisco Guajardo,Jonathan Gomez,Nathan Banks,David Kennedy,Ferenc Kiss,Aidan Reardon,David Zamora,Daniel Townsend,Michael James,Geoffrey Singh,Michael Crawford,Gareth Bradshaw,Timothy Barrett,Sean Cobb,Stephen Robinson,Tony Allen,Charles Leonard,Francois Lebon,Budi Uyainah,Diogo Freitas,Francisco Silva,Zak Gilmore,Milan Paľovčík,Martin Simmons,Daniel Whitaker,Deaglan Brannelly,Blake Jones,Joe Heath,Damon Peterson,William Ortega,Tony Holmes,Ante Jerič,Magnus Bruun,Gerard Wouters,Matthew Thomas,Malcolm Chambers,Paul Cormican,Antti Eklund,Samuel Buchanan,Chris Roy,Dennis Smith,Logan Patterson,Ryan Pacheco,Charles Forde,Joseph Hill,Wolfgang Speer,Craig Jackson,Ryan Duncan,Jerry Harris,Samuel Smith,Michael Richardson,Kristaps Pērkons,Jean Perreault,Klaus Winter,John Lloyd,Andrew Newman,Kazys Sakalauskas,Jon Jackson,Dennis Brown,David Young,Michael Jenkins,Saul Maloney,Nathaniel Roach
1_17,Standard Event #9,Standard Event #9,Zachary Patel,Tomas Brožová,Austin Love,Vasile Tomescu,David Munoz,Mark Estrada,Sean Taylor,Billy Williams,Anthony Reid,Nicholas Taylor,Elliott Phillips,Joe Heath,Michael Davis,Dennis Lyons,Martin Simmons,Hans Otto,Milan Paľovčík,Randall Miller,Adam Franco,Cole Smith,Michael Crawford,Michael Gordon,Darius Grimes,Jozsef Horváth,Michael Nash,Chris Roy,Patrick Schmitz,James Jennings,Antti Eklund,Steven Acosta,Ante Jerič,Luke Clark,Michael Johnson,Jose Lucero,Gareth Saunders,Widodo Ramadan,Deaglan Brannelly,Andrew Collins,Timothy Hamilton,Michael Griffith,Francisco Guajardo,Karoly Molnár,Nathan Banks,Sean Cobb,Adam Milmo,Samuel Buchanan,Francois Landry,Tyler Maughan,Charles Wilson,Diogo Freitas,Jeremy Freeman,Harry Miles,Wolfgang Speer,Manuel Manning,Daniel Townsend,Ryan Hubbard,Jeffery Williams,Timothy Best,Dieter Mentzel,Daniel Wagner,Duane Wood,Tony Allen,Pedro Fuller,Mike Harris,James Dyer,Richard Wilkins,Klaus Reindl,Charles Fox,Jesse West,Kevin Roberts,Luis Arranz,Peter Heß,Charles Forde,Malcolm Chambers,Samuel Gates,Samuel Smith,Kaur Tamm,Daniel Whitaker,Charles Leonard,Callum Davison,Stephen Robinson,Jermaine Foster,Craig Jackson,Feargal Hanley,David Ruiz,Ethan Cox,Jerry Harris,David Arreola,Josh Boyce,Mati Soosaar,James Russell,Francisco Silva,Damon Peterson,Joseph Price,Roger Green,David Johnston,Travis Callahan,Steven Keller,Gary Jacobson,Kyle Morales,Aidan Reardon,Dennis Smith,Ferenc Kiss,Gareth Bradshaw,Matthew Thomas,Geoffrey Singh,Magnus Bruun,Timo Varis,Anthony Evans,Francois Lebon,Joseph Hill,Jay Montoya,Michael Richardson,Michael Jenkins,Jean Perreault,William Ortega,Budi Uyainah,Zak Gilmore,James Frazier,Tom Quinn,Erik Palmer,Blake Jones,David Young,Lewis Faulkner,David Kennedy,Ryan Pacheco,Ethan Mann,Jon Jackson,Jay Kim,Duncan Wood,Kristaps Pērkons,Dennis Brown,John Lloyd,Saul Maloney,Ryan Duncan,Timothy Barrett,David Zamora,Damian Norton,Klaus Winter,Tony Holmes,Michael James,Jonathan Gomez,Andrew Newman,Logan Patterson,Gerard Wouters,Ray Stanley,Stephen Miller,Nathaniel Roach,Kazys Sakalauskas,Paul Cormican
1_18,Standard Invitational #4,Standard Invitational #4,Zachary Patel,Kevin Roberts,Sean Taylor,Randall Miller,Austin Love,Mark Estrada,Jeffery Williams,Tony Allen,Andrew Collins,Steven Keller,Anthony Reid,Josh Boyce,David Johnston,Karoly Molnár,Ethan Cox,Daniel Wagner,Gary Jacobson,Diogo Freitas,Timothy Best,Francisco Guajardo,Cole Smith,Ryan Hubbard,Gareth Saunders,Kaur Tamm,Elliott Phillips,Deaglan Brannelly,Ferenc Kiss,Dennis Lyons,Darius Grimes,David Munoz,Erik Palmer,Jerry Harris,Milan Paľovčík,Hans Otto,Luke Clark,Steven Acosta,Michael Gordon,Adam Franco,Timothy Hamilton,Jesse West,Timo Varis,Ante Jerič,Martin Simmons,Mati Soosaar,Vasile Tomescu,Widodo Ramadan,Wolfgang Speer,Adam Milmo,Klaus Reindl,Billy Williams,David Arreola,Travis Callahan,Charles Leonard,Manuel Manning,Antti Eklund,Michael Crawford,Ethan Mann,Richard Wilkins,Patrick Schmitz,David Ruiz,Michael Nash,Callum Davison,William Ortega,James Dyer,Jay Kim,Samuel Buchanan,David Kennedy,Daniel Townsend,Damian Norton,Francisco Silva,Duncan Wood,Pedro Fuller,Jonathan Gomez,Stephen Robinson,Joe Heath,Tomas Brožová,James Frazier,Peter Heß,Samuel Smith,Jean Perreault,Damon Peterson,James Russell,Francois Lebon,Nathan Banks,Dieter Mentzel,Dennis Brown,Tyler Maughan,Zak Gilmore,Jay Montoya,Jermaine Foster,Daniel Whitaker,Malcolm Chambers,Michael Johnson,Michael Richardson,Joseph Price,Michael Davis,Luis Arranz,Aidan Reardon,Nicholas Taylor,Tom Quinn,Jozsef Horváth,Klaus Winter,Kyle Morales,Gerard Wouters,Roger Green,Francois Landry,Mike Harris,Charles Fox,Samuel Gates,Lewis Faulkner,Harry Miles,Magnus Bruun,Dennis Smith,Ryan Pacheco,Jose Lucero,Craig Jackson,Joseph Hill,Michael James,Gareth Bradshaw,Charles Wilson,Michael Jenkins,Michael Griffith,Timothy Barrett,Chris Roy,Anthony Evans,James Jennings,Duane Wood,Charles Forde,Jeremy Freeman,Ryan Duncan,Stephen Miller,Feargal Hanley,Tony Holmes,Paul Cormican,Budi Uyainah,Blake Jones,Matthew Thomas,Sean Cobb,Logan Patterson,David Zamora,Ray Stanley,Andrew Newman,John Lloyd,Kristaps Pērkons,Jon Jackson,Geoffrey Singh,David Young,Kazys Sakalauskas,Saul Maloney,Nathaniel Roach
1_19,Signature Event #4,Signature Event #4,Andrew Collins,Mark Estrada,Kaur Tamm,Randall Miller,David Johnston,David Munoz,Jeffery Williams,Nicholas Taylor,Peter Heß,Karoly Molnár,Kevin Roberts,Patrick Schmitz,Vasile Tomescu,James Dyer,Francisco Guajardo,Gary Jacobson,Darius Grimes,Josh Boyce,James Frazier,Widodo Ramadan,Kyle Morales,Manuel Manning,Mike Harris,Ferenc Kiss,Cole Smith,David Ruiz,Dennis Lyons,Michael Gordon,Billy Williams,Diogo Freitas,Joe Heath,Adam Milmo,Klaus Reindl,Malcolm Chambers,Charles Leonard,Timothy Best,Charles Wilson,Tyler Maughan,David Arreola,Richard Wilkins,Jay Montoya,Jose Lucero,Zachary Patel,Chris Roy,Tomas Brožová,Jesse West,Jozsef Horváth,Jay Kim,Anthony Evans,Tony Allen,Aidan Reardon,Francois Lebon,Charles Fox,Antti Eklund,Austin Love,Michael Griffith,Wolfgang Speer,Luke Clark,Harry Miles,Sean Cobb,Michael Johnson,Zak Gilmore,Michael Nash,Timothy Barrett,Dieter Mentzel,Michael James,Michael Davis,Pedro Fuller,Luis Arranz,Deaglan Brannelly,Steven Acosta,Ante Jerič,Matthew Thomas,Ethan Cox,Sean Taylor,Jonathan Gomez,Hans Otto,Damon Peterson,Anthony Reid,Joseph Hill,Stephen Robinson,Michael Crawford,Elliott Phillips,Daniel Whitaker,Martin Simmons,Jeremy Freeman,Ethan Mann,Paul Cormican,Damian Norton,Samuel Gates,Travis Callahan,Adam Franco,Samuel Smith,Steven Keller,Milan Paľovčík,Erik Palmer,Dennis Brown,Craig Jackson,Jermaine Foster,Charles Forde,Roger Green,Michael Richardson,James Jennings,Francois Landry,Duane Wood,Dennis Smith,Feargal Hanley,Duncan Wood,Ryan Hubbard,Timo Varis,Ryan Duncan,Gareth Saunders,Mati Soosaar,Nathan Banks,David Young,Jon Jackson,Tom Quinn,William Ortega,Klaus Winter,Daniel Wagner,Michael Jenkins,Francisco Silva,John Lloyd,James Russell,Timothy Hamilton,Ray Stanley,Budi Uyainah,Gerard Wouters,Jerry Harris,David Kennedy,Joseph Price,Samuel Buchanan,Lewis Faulkner,Magnus Bruun,Geoffrey Singh,Logan Patterson,Callum Davison,Ryan Pacheco,Gareth Bradshaw,Daniel Townsend,Nathaniel Roach,David Zamora,Blake Jones,Stephen Miller,Jean Perreault,Kazys Sakalauskas,Saul Maloney,Tony Holmes,Kristaps Pērkons,Andrew Newman
1_20,Major #2,AGA Championship,Andrew Collins,Karoly Molnár,Jozsef Horváth,Dennis Lyons,David Ruiz,Nicholas Taylor,Zachary Patel,Stephen Robinson,Michael Griffith,Sean Taylor,Josh Boyce,David Munoz,Martin Simmons,Randall Miller,Kaur Tamm,Timo Varis,Gary Jacobson,Michael Davis,Michael Johnson,Travis Callahan,Jeffery Williams,William Ortega,Samuel Gates,Darius Grimes,Charles Wilson,David Johnston,James Frazier,Harry Miles,Callum Davison,Mark Estrada,James Jennings,Ethan Cox,Ferenc Kiss,Damon Peterson,Francisco Silva,Jesse West,Joseph Price,Zak Gilmore,Gareth Saunders,Timothy Barrett,Feargal Hanley,Jerry Harris,Samuel Buchanan,Daniel Whitaker,Vasile Tomescu,Anthony Evans,Chris Roy,Elliott Phillips,Luke Clark,Cole Smith,Austin Love,Anthony Reid,Mike Harris,Hans Otto,Kyle Morales,Jeremy Freeman,Charles Leonard,Duane Wood,David Kennedy,Michael Nash,Charles Forde,James Dyer,Widodo Ramadan,Steven Keller,Jay Montoya,Milan Paľovčík,Dieter Mentzel,Francois Lebon,Michael James,Patrick Schmitz,Kevin Roberts,Luis Arranz,James Russell,Tomas Brožová,Joe Heath,Jermaine Foster,Billy Williams,Aidan Reardon,Steven Acosta,Tyler Maughan,Richard Wilkins,Pedro Fuller,Peter Heß,Adam Franco,Charles Fox,Adam Milmo,Tony Allen,Jonathan Gomez,Matthew Thomas,Erik Palmer,Sean Cobb,Mati Soosaar,Deaglan Brannelly,Budi Uyainah,Tom Quinn,Jose Lucero,Geoffrey Singh,Diogo Freitas,Samuel Smith,Daniel Wagner,Francisco Guajardo,Malcolm Chambers,Manuel Manning,Antti Eklund,Michael Gordon,Ryan Hubbard,Duncan Wood,Jay Kim,Dennis Smith,Nathan Banks,Timothy Hamilton,Michael Richardson,Ryan Duncan,John Lloyd,Daniel Townsend,David Arreola,Gareth Bradshaw,Ryan Pacheco,Wolfgang Speer,Francois Landry,Kristaps Pērkons,Craig Jackson,Timothy Best,Andrew Newman,Magnus Bruun,Klaus Reindl,Lewis Faulkner,Michael Crawford,Ray Stanley,Klaus Winter,Joseph Hill,Ethan Mann,Dennis Brown,Kazys Sakalauskas,Ante Jerič,Roger Green,Gerard Wouters,Jon Jackson,Jean Perreault,Damian Norton,David Zamora,Stephen Miller,David Young,Michael Jenkins,Paul Cormican,Blake Jones,Tony Holmes,Logan Patterson,Saul Maloney,Nathaniel Roach
1_21,Standard Event #10,Standard Event #10,Sean Taylor,Andrew Collins,Nicholas Taylor,Mark Estrada,Steven Keller,Jeffery Williams,Jose Lucero,Randall Miller,Martin Simmons,Jesse West,Duane Wood,David Arreola,Francisco Guajardo,Kyle Morales,David Ruiz,Kevin Roberts,Tyler Maughan,Josh Boyce,Samuel Gates,Ryan Hubbard,Luke Clark,Peter Heß,Feargal Hanley,Richard Wilkins,Cole Smith,Ferenc Kiss,Joseph Price,Zachary Patel,Harry Miles,Charles Wilson,Tony Allen,Jermaine Foster,Michael Johnson,Tomas Brožová,Michael Davis,Malcolm Chambers,Adam Franco,Roger Green,Karoly Molnár,Daniel Townsend,Michael Crawford,Timothy Hamilton,Dennis Lyons,Samuel Buchanan,Milan Paľovčík,Charles Forde,Daniel Wagner,William Ortega,Luis Arranz,Daniel Whitaker,Francois Lebon,Tom Quinn,Klaus Reindl,Austin Love,James Russell,Widodo Ramadan,Callum Davison,Ethan Cox,Darius Grimes,James Dyer,Gary Jacobson,Anthony Evans,Diogo Freitas,Jerry Harris,Timothy Best,Jozsef Horváth,Craig Jackson,Damian Norton,James Frazier,Stephen Robinson,Elliott Phillips,Aidan Reardon,Vasile Tomescu,Gareth Bradshaw,Chris Roy,Kaur Tamm,Nathan Banks,Mike Harris,Billy Williams,Anthony Reid,Michael Richardson,Michael Nash,John Lloyd,Manuel Manning,Jeremy Freeman,Jay Montoya,Charles Fox,Antti Eklund,Ray Stanley,David Munoz,Samuel Smith,Patrick Schmitz,Francisco Silva,Travis Callahan,Joseph Hill,Hans Otto,Ryan Duncan,Pedro Fuller,Budi Uyainah,Paul Cormican,Michael Griffith,Timo Varis,Geoffrey Singh,Joe Heath,Duncan Wood,Erik Palmer,Deaglan Brannelly,Michael James,Logan Patterson,Jay Kim,Steven Acosta,Lewis Faulkner,David Johnston,Dieter Mentzel,Wolfgang Speer,Tony Holmes,Damon Peterson,Ethan Mann,Kristaps Pērkons,David Kennedy,Gareth Saunders,Dennis Brown,Magnus Bruun,Dennis Smith,Ryan Pacheco,Zak Gilmore,Mati Soosaar,James Jennings,Jean Perreault,Francois Landry,Michael Gordon,Timothy Barrett,Ante Jerič,Charles Leonard,Gerard Wouters,Jonathan Gomez,Adam Milmo,David Zamora,Nathaniel Roach,Blake Jones,Sean Cobb,Klaus Winter,David Young,Kazys Sakalauskas,Andrew Newman,Matthew Thomas,Saul Maloney,Jon Jackson,Stephen Miller,Michael Jenkins
