id,name,age,nationality,driving_power,driving_accuracy,approach_accuracy,short_game,putting,composure,confidence,focus,risk_tolerance,mental_fatigue,consistency,resilience,current_status,introduction_season
2288,Erik Persson S8,20,Sweden,50.7374571609293,43.9529094313086,79.7390450497841,32.8762405297773,63.233259140788,30.7359650894051,53.1672272016662,45.7094029223569,52.237761340927,84.0962657668229,58.2336649277631,63.8198065288862,active,8
2289,Clive Smith S8,22,England,54.5714776115696,58.0613027364355,58.025058498535,48.6976105280915,64.711540027295,79.4289462584216,42.9797904255321,85.5415351403659,52.7471307656835,59.9034101598837,60.9679308478047,90.6427058407546,active,8
2290,Oliver Smith S8,22,England,73.8639836885136,60.6603109882901,83.1168452691378,72.6780480431272,80.7182239327483,46.0063939939889,77.1508773016878,86.3173360439571,80.1077637502962,65.895430095929,60.6730469423631,85.6962177371471,active,8
2291,Peter Campbell S8,21,England,50.9978710253094,94.4397226460719,52.0626000942599,35.5503178938715,30.9533698208583,69.5596331775066,68.9015386906448,64.9724336263009,44.1243967474662,86.5281381663866,62.8640140531934,83.5518572886541,active,8
2292,Mariusz Machowicz S8,22,Poland,77.8124672810759,89.0315135531423,48.8858139619333,40.863279729358,76.1625369274731,85.5947816209824,81.4366250994156,93.3221945772607,79.8552244567158,65.0653847052087,49.6783150938125,62.4650362227725,active,8
2293,Jermaine Montgomery S8,21,USA,63.7007186555391,93.2014706164117,63.0730441989733,81.6707222316622,35.4728484674078,49.0851833294654,46.6404315197095,86.245620178518,70.2126799669269,53.014797907438,57.3115488403925,85.2721985402905,active,8
2294,Stjepan Kuhar S8,20,Slovenia,55.0218568622968,68.1071432624341,52.7565231278239,52.8346212822201,70.8655126677959,47.5554846922599,42.4820233423672,72.6598359719694,63.2579224123128,44.5042496220213,49.68019274085,77.4909787330544,active,8
2295,John Krause S8,21,USA,80.1037824971782,83.6706881157886,83.2363537782349,54.5252260652071,63.1414594940857,73.0712659627789,68.1401446744263,50.7325208714136,60.909271688523,89.0086782157811,62.4053210670787,30.984686715108,active,8
2296,Juan Bird S8,21,USA,62.5161599184899,83.9568895594024,94.9736524319398,90.6449499146226,71.290455750663,88.2425206170083,84.927312910229,41.7479390502359,53.9567626341235,79.7851636309979,30.4951119618221,61.0743491253601,active,8
2297,Michael Wells S8,22,USA,77.2874163769609,94.9453364249782,36.9359249078917,43.2173727431881,51.1824932068258,55.765802168666,82.9105802434131,80.0321708338407,68.6004519020396,85.2852557851076,73.924117897677,59.235903173579,active,8
2298,Frank Miller S8,22,Australia,61.1766143164731,56.0139958742295,81.3927449923741,54.9426184113152,63.5716847954878,84.863056511849,81.1164480486621,51.2094523189471,42.8509824385743,33.6659363944868,80.7757450499817,34.5854371715453,active,8
2299,Bryan Washington S8,22,USA,93.535930327981,89.8418810730235,91.3183233590323,90.6016467720634,72.3097792634568,34.6084283436629,43.2766024986601,56.8007642395686,82.4454509781666,57.1157740998286,62.4342059242678,86.6623226258974,active,8
2300,Stephen Schwartz S8,22,Australia,84.4162206337685,94.8077663094195,62.7319736475739,51.9226169829101,87.6030769772821,73.69003353779,77.6749430619877,43.3776623759671,59.221736775611,92.8244216093018,54.627421623389,35.1364371596699,active,8
