season_event,event_type,event_name,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150
8_11,Standard Invitational #5,Standard Invitational #5,John Krause,Michael Johnson,Stephen Schwartz,Martin Simmons,Manuel Manning,Philip Hall,Tyler Maughan,Constantin Albu,Mark Estrada,Peter Steiger,Darrell Baker,Frank Miller,Charles Leonard,Randall Miller,Christian Henry,Constantin Stănescu,Juan Bird,Nathan Banks,Mark Perry,Jeffery Williams,Mikael Ekholm,Leslie Moore,Darius Grimes,Jason Roberson,Aaron Doyle,Jeremy Freeman,Michael Davis,Andrew Collins,Diogo Freitas,Craig Smith,Colton Hammond,Anthony Cruz,Josh Boyce,Damon Peterson,Anthony Reid,Kaur Tamm,Jesse West,Peter Campbell,Shota Suzuki,James Jennings,Bjorn Kjóisdóttir,Kevin Hensley,Bruce Thomas,Billy Williams,Robin Abbott,Christian Henry,Duncan Wood,Andreas Weinhage,Adam Milmo,Brandon Morales,James Dennis,Ethan Cox,Mariusz Machowicz,Vasile Tomescu,William Ortega,Jason Clark,Luke Jensen,Clive Smith,Elliott Phillips,Daniel Rios,Steven Keller,Dillon Stanley,Michael Wells,Pavel Čermák,Oliver Smith,Craig Jackson,Christopher Dudley,Sean Taylor,Jermaine Montgomery,Dennis Lyons,Conor Lee,Kevin Kent,Luke Clark,Zachary Patel,Stephen Johnson,Richard Lindsey,Brian Mendoza,Macauley McCluskey,David Munoz,David Morris,Jose Lucero,Trevor Booker,Richard Young,Michael Gordon,Derek Jones,Steven Gore,Timo Varis,Johnny Hanna,Eric Welch,Anthony Gaines,Patrick Bennett,Russell Warner,Harry Miles,Roberto Harris,Juan Gaytán,Kyle Morales,Joe Heath,Ante Jerič,Terry Nguyen,Karoly Molnár,Vu Trần,Brandon Baker,Erik Persson,Luis Arranz,Callum Davison,Casey Bryant,Elliot Holmes,Francisco Guajardo,Roberto Pedrero,Adam Franco,Ryan Hubbard,Allen Freeman,Shane Harris,Cristian Salazar,David Garcia,Travis Callahan,Colin Williams,Milan Paľovčík,Patrick Schmitz,Jozsef Horváth,Michael Russell,Kari Lehtimäki,David Johnston,Tomas Brožová,Chad Jones,Terence Heaney,Bryan Washington,Ivan Kumer,Anthony Barnes,Raymond Cline,Stjepan Kuhar,Antanas Žukauskas,Michael Jäkel,Timothy Hamilton,Simon Kemp,Michael Crawford,Kaito Ito,Anders Thomsen,Daniel Whitaker,Abdul Shaw,Eric Hardy,Cody McGahey,Aidan Reardon,Andre Carson,Joshua Lee,Jermaine Hodges,Dieter Losekann,Frank Fellner,Michael Hunter,Lee Smith
8_12,Standard Event #12,Standard Event #12,Anders Thomsen,Antanas Žukauskas,Chad Jones,John Krause,Brandon Baker,Damon Peterson,Karoly Molnár,Michael Davis,Jason Clark,Tomas Brožová,Shane Harris,Oliver Smith,Sean Taylor,Milan Paľovčík,Bryan Washington,Callum Davison,Joe Heath,Leslie Moore,Philip Hall,Michael Jäkel,Trevor Booker,Jozsef Horváth,Randall Miller,Brian Mendoza,Eric Welch,William Ortega,Manuel Manning,Terry Nguyen,Adam Milmo,Cristian Salazar,Bjorn Kjóisdóttir,Jeremy Freeman,Abdul Shaw,Juan Bird,Kevin Hensley,Anthony Reid,Ivan Kumer,Jeffery Williams,Mark Perry,Aidan Reardon,Joshua Lee,Martin Simmons,Duncan Wood,Juan Gaytán,David Morris,Mikael Ekholm,Jermaine Montgomery,David Munoz,Stephen Schwartz,Kyle Morales,Michael Gordon,Timothy Hamilton,Daniel Whitaker,Dennis Lyons,Kari Lehtimäki,James Dennis,Charles Leonard,Diogo Freitas,Andrew Collins,Michael Wells,Mark Estrada,Patrick Schmitz,Constantin Albu,Tyler Maughan,Conor Lee,David Garcia,Anthony Cruz,Richard Lindsey,Johnny Hanna,Vasile Tomescu,Clive Smith,Patrick Bennett,Roberto Harris,Stephen Johnson,Jesse West,David Johnston,Peter Steiger,Dillon Stanley,Christian Henry,Michael Russell,Travis Callahan,Elliot Holmes,Michael Crawford,Zachary Patel,Pavel Čermák,Josh Boyce,Mariusz Machowicz,Darrell Baker,Billy Williams,Timo Varis,Darius Grimes,Anthony Barnes,Luke Clark,Derek Jones,Craig Jackson,Anthony Gaines,Andre Carson,Aaron Doyle,Elliott Phillips,Ryan Hubbard,Steven Keller,Eric Hardy,Richard Young,Michael Johnson,Colin Williams,Robin Abbott,James Jennings,Nathan Banks,Luis Arranz,Christian Henry,Frank Fellner,Ethan Cox,Cody McGahey,Allen Freeman,Harry Miles,Kevin Kent,Craig Smith,Ante Jerič,Andreas Weinhage,Bruce Thomas,Frank Miller,Christopher Dudley,Shota Suzuki,Russell Warner,Jose Lucero,Kaur Tamm,Adam Franco,Vu Trần,Stjepan Kuhar,Jason Roberson,Luke Jensen,Constantin Stănescu,Brandon Morales,Daniel Rios,Erik Persson,Francisco Guajardo,Macauley McCluskey,Terence Heaney,Raymond Cline,Jermaine Hodges,Colton Hammond,Steven Gore,Peter Campbell,Kaito Ito,Dieter Losekann,Roberto Pedrero,Lee Smith,Simon Kemp,Casey Bryant,Michael Hunter
8_13,Standard Invitational #6,Standard Invitational #6,Mariusz Machowicz,Travis Callahan,Martin Simmons,Michael Crawford,John Krause,Pavel Čermák,Jose Lucero,James Jennings,Terence Heaney,Brandon Baker,Kyle Morales,Randall Miller,Ethan Cox,Michael Davis,Vasile Tomescu,Luke Clark,Francisco Guajardo,Shane Harris,Abdul Shaw,Juan Gaytán,Patrick Schmitz,Trevor Booker,Antanas Žukauskas,Anders Thomsen,Michael Johnson,Mark Estrada,Jason Clark,Daniel Whitaker,Terry Nguyen,Tomas Brožová,Christian Henry,Kaur Tamm,Stjepan Kuhar,Timo Varis,Milan Paľovčík,Chad Jones,Billy Williams,Stephen Schwartz,Josh Boyce,Elliot Holmes,Jozsef Horváth,Dennis Lyons,Anthony Gaines,Bjorn Kjóisdóttir,Jesse West,Jeffery Williams,Cody McGahey,David Morris,Peter Steiger,Steven Keller,Colin Williams,Johnny Hanna,Timothy Hamilton,Kaito Ito,Tyler Maughan,Anthony Barnes,Darius Grimes,Stephen Johnson,Diogo Freitas,Manuel Manning,Russell Warner,Christian Henry,Ivan Kumer,Vu Trần,Patrick Bennett,Andre Carson,Andrew Collins,Joshua Lee,Steven Gore,Karoly Molnár,Eric Welch,Dillon Stanley,Ryan Hubbard,Richard Lindsey,Conor Lee,Derek Jones,David Garcia,Aaron Doyle,Michael Russell,Clive Smith,Darrell Baker,Aidan Reardon,Leslie Moore,Macauley McCluskey,Michael Gordon,Richard Young,David Johnston,Erik Persson,Constantin Albu,Eric Hardy,Brian Mendoza,William Ortega,Elliott Phillips,James Dennis,Joe Heath,Andreas Weinhage,Colton Hammond,Adam Franco,Juan Bird,Oliver Smith,Philip Hall,Anthony Cruz,Frank Miller,Brandon Morales,Mikael Ekholm,Mark Perry,Dieter Losekann,Craig Jackson,Simon Kemp,Michael Jäkel,Luis Arranz,Duncan Wood,Kevin Hensley,Shota Suzuki,Raymond Cline,Kevin Kent,Charles Leonard,David Munoz,Daniel Rios,Robin Abbott,Sean Taylor,Bryan Washington,Constantin Stănescu,Cristian Salazar,Harry Miles,Lee Smith,Ante Jerič,Zachary Patel,Casey Bryant,Jeremy Freeman,Peter Campbell,Damon Peterson,Allen Freeman,Adam Milmo,Craig Smith,Christopher Dudley,Nathan Banks,Anthony Reid,Roberto Harris,Jermaine Montgomery,Jason Roberson,Callum Davison,Kari Lehtimäki,Bruce Thomas,Michael Hunter,Roberto Pedrero,Jermaine Hodges,Luke Jensen,Michael Wells,Frank Fellner
8_14,Standard Event #14,Standard Event #14,Kevin Kent,Karoly Molnár,Craig Jackson,Juan Bird,Bjorn Kjóisdóttir,Michael Russell,Adam Milmo,Darius Grimes,Philip Hall,Jesse West,Mariusz Machowicz,Jozsef Horváth,Vasile Tomescu,Ethan Cox,David Morris,Andreas Weinhage,Constantin Albu,Damon Peterson,Patrick Schmitz,Aidan Reardon,Timo Varis,Joe Heath,Mark Perry,Michael Gordon,Ivan Kumer,Ryan Hubbard,Zachary Patel,Harry Miles,Martin Simmons,Jeffery Williams,Jeremy Freeman,Craig Smith,Kaur Tamm,Randall Miller,Eric Welch,Christian Henry,Luke Jensen,Terry Nguyen,Christian Henry,Anders Thomsen,Brandon Morales,Abdul Shaw,Robin Abbott,Diogo Freitas,Elliott Phillips,Bryan Washington,Eric Hardy,Leslie Moore,Peter Steiger,Anthony Reid,Ante Jerič,John Krause,Michael Jäkel,Conor Lee,Stephen Schwartz,Aaron Doyle,Jermaine Montgomery,Callum Davison,Michael Wells,Steven Gore,Michael Davis,Pavel Čermák,Johnny Hanna,Trevor Booker,Jose Lucero,Mark Estrada,Tomas Brožová,Daniel Whitaker,Shota Suzuki,Clive Smith,Kyle Morales,Simon Kemp,Kari Lehtimäki,Darrell Baker,Josh Boyce,Duncan Wood,Timothy Hamilton,Anthony Gaines,Mikael Ekholm,Casey Bryant,William Ortega,Macauley McCluskey,David Johnston,Dieter Losekann,Luke Clark,Brandon Baker,Oliver Smith,Adam Franco,Tyler Maughan,Peter Campbell,Steven Keller,Francisco Guajardo,Allen Freeman,Andre Carson,Joshua Lee,Luis Arranz,Travis Callahan,Jermaine Hodges,Michael Johnson,Frank Miller,Colin Williams,Vu Trần,David Garcia,Cristian Salazar,Dillon Stanley,Andrew Collins,James Jennings,Patrick Bennett,Terence Heaney,Russell Warner,Sean Taylor,Richard Young,James Dennis,Christopher Dudley,Elliot Holmes,Antanas Žukauskas,Constantin Stănescu,Charles Leonard,Jason Roberson,Chad Jones,Shane Harris,Kevin Hensley,Juan Gaytán,Anthony Cruz,Daniel Rios,Stephen Johnson,Manuel Manning,Jason Clark,Dennis Lyons,Derek Jones,Nathan Banks,Michael Crawford,Milan Paľovčík,Stjepan Kuhar,Billy Williams,Colton Hammond,Erik Persson,Bruce Thomas,Cody McGahey,Brian Mendoza,Roberto Pedrero,Richard Lindsey,David Munoz,Roberto Harris,Kaito Ito,Raymond Cline,Anthony Barnes,Lee Smith,Michael Hunter,Frank Fellner
8_15,Major #1,Sovereign Tournament,Jesse West,Kevin Kent,Mark Estrada,Jeffery Williams,Craig Jackson,Bryan Washington,Dillon Stanley,Bjorn Kjóisdóttir,Daniel Whitaker,Luke Clark,Karoly Molnár,Ethan Cox,Russell Warner,William Ortega,David Garcia,Trevor Booker,Anthony Barnes,Nathan Banks,Craig Smith,David Johnston,Diogo Freitas,Charles Leonard,Leslie Moore,Adam Franco,Joe Heath,Francisco Guajardo,Peter Steiger,Christopher Dudley,Michael Davis,Conor Lee,Abdul Shaw,Timo Varis,Christian Henry,Andreas Weinhage,Tomas Brožová,Aidan Reardon,Martin Simmons,Macauley McCluskey,Ryan Hubbard,Stephen Schwartz,Constantin Stănescu,Michael Gordon,Anders Thomsen,Michael Jäkel,Elliot Holmes,Joshua Lee,Colton Hammond,Darrell Baker,Adam Milmo,Allen Freeman,Dieter Losekann,Ante Jerič,Andre Carson,Antanas Žukauskas,Frank Miller,James Dennis,Jason Clark,Mark Perry,Elliott Phillips,Kevin Hensley,Darius Grimes,Stephen Johnson,James Jennings,Mariusz Machowicz,Damon Peterson,Oliver Smith,Callum Davison,Timothy Hamilton,Patrick Bennett,Mikael Ekholm,Harry Miles,Brandon Morales,Aaron Doyle,Milan Paľovčík,Shane Harris,Bruce Thomas,Colin Williams,Michael Johnson,Michael Crawford,Frank Fellner,Jose Lucero,Patrick Schmitz,Peter Campbell,Duncan Wood,Pavel Čermák,Travis Callahan,David Morris,Stjepan Kuhar,Clive Smith,Daniel Rios,Derek Jones,Constantin Albu,Jason Roberson,Eric Welch,Brian Mendoza,Kari Lehtimäki,Kaur Tamm,Juan Bird,Brandon Baker,Robin Abbott,Cristian Salazar,Josh Boyce,Steven Gore,Anthony Gaines,Cody McGahey,Johnny Hanna,Vasile Tomescu,Philip Hall,Michael Russell,Terry Nguyen,Chad Jones,Randall Miller,Luke Jensen,Andrew Collins,Jeremy Freeman,Richard Young,Christian Henry,Dennis Lyons,Zachary Patel,Manuel Manning,David Munoz,Kyle Morales,Richard Lindsey,Steven Keller,Jermaine Hodges,Luis Arranz,Sean Taylor,Billy Williams,Eric Hardy,Anthony Reid,Tyler Maughan,Michael Wells,Jozsef Horváth,Raymond Cline,Kaito Ito,Ivan Kumer,Anthony Cruz,Casey Bryant,Terence Heaney,Lee Smith,Juan Gaytán,John Krause,Simon Kemp,Shota Suzuki,Erik Persson,Vu Trần,Roberto Harris,Michael Hunter,Jermaine Montgomery,Roberto Pedrero
8_16,Standard Event #16,Standard Event #16,Kevin Kent,Anthony Gaines,Elliott Phillips,Mark Estrada,Terry Nguyen,Manuel Manning,Michael Johnson,Patrick Bennett,Trevor Booker,Jesse West,Eric Welch,Luis Arranz,Vasile Tomescu,Stephen Johnson,David Morris,Milan Paľovčík,Darius Grimes,Charles Leonard,Mariusz Machowicz,Timo Varis,Michael Jäkel,Karoly Molnár,Billy Williams,Anthony Barnes,Joe Heath,Andreas Weinhage,Craig Smith,Duncan Wood,Kaito Ito,Terence Heaney,Shota Suzuki,Abdul Shaw,Frank Miller,James Dennis,Leslie Moore,Anthony Reid,Dillon Stanley,Christian Henry,Juan Bird,Anders Thomsen,Cody McGahey,Dieter Losekann,Darrell Baker,Michael Crawford,Vu Trần,Jermaine Montgomery,Philip Hall,David Johnston,Constantin Stănescu,Aidan Reardon,Bjorn Kjóisdóttir,Tomas Brožová,William Ortega,Patrick Schmitz,Daniel Rios,Conor Lee,Jeffery Williams,Mikael Ekholm,Ryan Hubbard,Josh Boyce,Harry Miles,Elliot Holmes,Kaur Tamm,Bryan Washington,Anthony Cruz,Ivan Kumer,David Munoz,Travis Callahan,Allen Freeman,Michael Russell,Jozsef Horváth,Andrew Collins,Luke Clark,Michael Davis,Michael Gordon,Colton Hammond,Mark Perry,Steven Gore,Shane Harris,Kevin Hensley,Stephen Schwartz,Russell Warner,Craig Jackson,Damon Peterson,Juan Gaytán,Kari Lehtimäki,Steven Keller,David Garcia,Adam Milmo,Constantin Albu,Cristian Salazar,Bruce Thomas,Oliver Smith,Ante Jerič,Timothy Hamilton,Erik Persson,Jason Roberson,Jose Lucero,Christian Henry,Colin Williams,Callum Davison,Randall Miller,Derek Jones,Francisco Guajardo,Roberto Harris,Macauley McCluskey,Adam Franco,Ethan Cox,Kyle Morales,James Jennings,Brandon Baker,Joshua Lee,Zachary Patel,Daniel Whitaker,Diogo Freitas,Robin Abbott,Sean Taylor,Jermaine Hodges,Brian Mendoza,Jason Clark,Christopher Dudley,Pavel Čermák,Peter Steiger,Chad Jones,John Krause,Jeremy Freeman,Martin Simmons,Richard Lindsey,Peter Campbell,Aaron Doyle,Dennis Lyons,Raymond Cline,Andre Carson,Nathan Banks,Antanas Žukauskas,Michael Wells,Richard Young,Tyler Maughan,Johnny Hanna,Eric Hardy,Clive Smith,Simon Kemp,Brandon Morales,Casey Bryant,Stjepan Kuhar,Roberto Pedrero,Lee Smith,Luke Jensen,Michael Hunter,Frank Fellner
8_17,Standard Invitational #8,Standard Invitational #8,James Jennings,Sean Taylor,Constantin Albu,Darius Grimes,Mark Estrada,Christopher Dudley,Ryan Hubbard,Darrell Baker,Peter Steiger,Eric Welch,Jeremy Freeman,Michael Jäkel,Timothy Hamilton,Bjorn Kjóisdóttir,Josh Boyce,Steven Keller,Ante Jerič,Andrew Collins,Kevin Kent,David Morris,Abdul Shaw,Pavel Čermák,Michael Gordon,Anthony Reid,Manuel Manning,Zachary Patel,Diogo Freitas,Tomas Brožová,Ethan Cox,Constantin Stănescu,John Krause,Jeffery Williams,Aidan Reardon,Daniel Whitaker,Kyle Morales,Terence Heaney,Milan Paľovčík,Craig Smith,Chad Jones,Shane Harris,Jesse West,Roberto Pedrero,Michael Johnson,Bryan Washington,Jermaine Montgomery,Jozsef Horváth,Conor Lee,Frank Miller,Elliott Phillips,Juan Gaytán,Stephen Schwartz,Steven Gore,Adam Milmo,Cody McGahey,Anders Thomsen,Russell Warner,Luke Clark,Macauley McCluskey,Brandon Baker,Stephen Johnson,Kaito Ito,Charles Leonard,Johnny Hanna,Karoly Molnár,Richard Lindsey,Stjepan Kuhar,David Garcia,Damon Peterson,Philip Hall,David Johnston,Craig Jackson,Jermaine Hodges,Billy Williams,Leslie Moore,Dillon Stanley,Duncan Wood,Elliot Holmes,Luke Jensen,Juan Bird,Michael Crawford,Derek Jones,Anthony Barnes,Brian Mendoza,David Munoz,Randall Miller,Richard Young,Terry Nguyen,Martin Simmons,Dennis Lyons,Christian Henry,Casey Bryant,Jason Clark,Michael Davis,Dieter Losekann,Mariusz Machowicz,Anthony Gaines,Michael Russell,Harry Miles,Tyler Maughan,Jose Lucero,Callum Davison,Kaur Tamm,Raymond Cline,Andre Carson,Anthony Cruz,Luis Arranz,Vasile Tomescu,Oliver Smith,Shota Suzuki,Patrick Bennett,Antanas Žukauskas,Frank Fellner,Roberto Harris,Vu Trần,Robin Abbott,Erik Persson,Peter Campbell,Colin Williams,Francisco Guajardo,Christian Henry,Allen Freeman,Patrick Schmitz,William Ortega,Adam Franco,Mark Perry,Brandon Morales,Clive Smith,Andreas Weinhage,Eric Hardy,Mikael Ekholm,Joe Heath,Timo Varis,Lee Smith,Aaron Doyle,Joshua Lee,Travis Callahan,Kevin Hensley,Nathan Banks,James Dennis,Cristian Salazar,Kari Lehtimäki,Daniel Rios,Trevor Booker,Ivan Kumer,Michael Wells,Colton Hammond,Simon Kemp,Jason Roberson,Bruce Thomas,Michael Hunter
8_18,Standard Event #18,Standard Event #18,Travis Callahan,Constantin Albu,James Dennis,Jesse West,Stephen Schwartz,Jeremy Freeman,Adam Franco,Michael Gordon,Mark Estrada,Kaur Tamm,Patrick Schmitz,Anthony Reid,Mariusz Machowicz,Peter Steiger,Chad Jones,Manuel Manning,James Jennings,Nathan Banks,Brandon Morales,Callum Davison,Andrew Collins,Timo Varis,David Johnston,Kyle Morales,Leslie Moore,Kevin Kent,John Krause,Francisco Guajardo,Eric Hardy,Kevin Hensley,Christopher Dudley,Martin Simmons,Christian Henry,Darrell Baker,Brandon Baker,Vasile Tomescu,Aidan Reardon,Conor Lee,Shane Harris,Ethan Cox,Josh Boyce,Diogo Freitas,Allen Freeman,Timothy Hamilton,Ryan Hubbard,Terence Heaney,Elliott Phillips,Andreas Weinhage,Simon Kemp,Michael Russell,David Munoz,Luke Jensen,Colin Williams,Antanas Žukauskas,Bjorn Kjóisdóttir,Casey Bryant,Colton Hammond,Terry Nguyen,Oliver Smith,Michael Jäkel,Philip Hall,Jason Clark,Jeffery Williams,Karoly Molnár,Steven Keller,Johnny Hanna,Duncan Wood,Cristian Salazar,Cody McGahey,Trevor Booker,Michael Crawford,Jason Roberson,Sean Taylor,Derek Jones,Jose Lucero,Constantin Stănescu,Ante Jerič,Dennis Lyons,Luke Clark,Eric Welch,Macauley McCluskey,Dieter Losekann,Luis Arranz,Mark Perry,Abdul Shaw,Jermaine Montgomery,Billy Williams,Kari Lehtimäki,Russell Warner,Aaron Doyle,Damon Peterson,Tomas Brožová,Bryan Washington,Andre Carson,Bruce Thomas,Mikael Ekholm,Charles Leonard,Juan Bird,Patrick Bennett,Zachary Patel,Daniel Whitaker,Christian Henry,David Morris,Elliot Holmes,Tyler Maughan,Harry Miles,Jozsef Horváth,Michael Wells,Anthony Cruz,Jermaine Hodges,Dillon Stanley,Joe Heath,Shota Suzuki,Kaito Ito,Frank Fellner,Clive Smith,Michael Hunter,Richard Lindsey,Craig Jackson,Milan Paľovčík,Darius Grimes,Michael Johnson,David Garcia,Pavel Čermák,Richard Young,Craig Smith,Anthony Gaines,Juan Gaytán,Roberto Harris,Joshua Lee,Adam Milmo,Roberto Pedrero,Anders Thomsen,Peter Campbell,Brian Mendoza,Steven Gore,Vu Trần,Stephen Johnson,Michael Davis,Anthony Barnes,Stjepan Kuhar,Randall Miller,Robin Abbott,William Ortega,Daniel Rios,Ivan Kumer,Erik Persson,Frank Miller,Lee Smith,Raymond Cline
8_19,Standard Invitational #9,Standard Invitational #9,Mark Estrada,Jesse West,Harry Miles,David Morris,Kyle Morales,Jose Lucero,Diogo Freitas,Bryan Washington,Kevin Kent,Michael Davis,Joshua Lee,Daniel Rios,Johnny Hanna,Peter Steiger,Eric Welch,Joe Heath,Craig Smith,Philip Hall,Adam Milmo,Elliot Holmes,Juan Gaytán,Vasile Tomescu,Christian Henry,Ryan Hubbard,David Garcia,James Jennings,Tyler Maughan,Randall Miller,Patrick Schmitz,Michael Wells,Michael Jäkel,Josh Boyce,Michael Russell,Francisco Guajardo,Juan Bird,Anders Thomsen,Anthony Barnes,Andreas Weinhage,Andrew Collins,Darius Grimes,Callum Davison,Macauley McCluskey,Christian Henry,David Munoz,Jeffery Williams,Billy Williams,Patrick Bennett,Aidan Reardon,Cristian Salazar,Oliver Smith,Richard Young,Michael Johnson,Jeremy Freeman,Charles Leonard,Manuel Manning,Karoly Molnár,William Ortega,Anthony Gaines,Terry Nguyen,Eric Hardy,Michael Crawford,Kaito Ito,Aaron Doyle,James Dennis,Craig Jackson,Frank Miller,Pavel Čermák,Roberto Pedrero,Chad Jones,Constantin Stănescu,Luis Arranz,Kaur Tamm,Conor Lee,Elliott Phillips,Ante Jerič,Stephen Schwartz,John Krause,Cody McGahey,Michael Gordon,Milan Paľovčík,Leslie Moore,Trevor Booker,Abdul Shaw,Jason Roberson,Martin Simmons,Kevin Hensley,Duncan Wood,Colton Hammond,Timothy Hamilton,Stephen Johnson,Mariusz Machowicz,Tomas Brožová,Nathan Banks,Luke Clark,Constantin Albu,Shane Harris,Christopher Dudley,Peter Campbell,Steven Keller,Jozsef Horváth,Zachary Patel,Luke Jensen,Brandon Baker,Dillon Stanley,Colin Williams,Bjorn Kjóisdóttir,Daniel Whitaker,Simon Kemp,Dennis Lyons,Brian Mendoza,Jermaine Montgomery,Michael Hunter,Travis Callahan,Terence Heaney,Russell Warner,Richard Lindsey,Jason Clark,Antanas Žukauskas,Raymond Cline,Darrell Baker,Sean Taylor,Steven Gore,Kari Lehtimäki,Shota Suzuki,Anthony Reid,Ivan Kumer,Allen Freeman,Derek Jones,Erik Persson,Adam Franco,Damon Peterson,David Johnston,Mikael Ekholm,Dieter Losekann,Ethan Cox,Mark Perry,Robin Abbott,Anthony Cruz,Brandon Morales,Stjepan Kuhar,Roberto Harris,Timo Varis,Bruce Thomas,Clive Smith,Vu Trần,Casey Bryant,Frank Fellner,Jermaine Hodges,Andre Carson,Lee Smith
8_20,Major #2,AGA Championship,Michael Davis,Conor Lee,Manuel Manning,Constantin Albu,Jesse West,Adam Milmo,David Garcia,Kevin Hensley,Harry Miles,Martin Simmons,Ethan Cox,Michael Crawford,John Krause,Jose Lucero,Tomas Brožová,Patrick Schmitz,Milan Paľovčík,Zachary Patel,Karoly Molnár,Dennis Lyons,Kyle Morales,Jeffery Williams,David Morris,Andrew Collins,Bryan Washington,Michael Russell,Juan Bird,Leslie Moore,Jozsef Horváth,Michael Gordon,Andreas Weinhage,Philip Hall,Timo Varis,Mark Perry,Ante Jerič,Elliott Phillips,Diogo Freitas,James Jennings,Christian Henry,Josh Boyce,David Munoz,Brandon Baker,Trevor Booker,Vu Trần,Craig Smith,Aaron Doyle,Steven Gore,Colton Hammond,Oliver Smith,Terence Heaney,Kaito Ito,Darius Grimes,Constantin Stănescu,Cristian Salazar,Jermaine Hodges,Daniel Whitaker,David Johnston,Stjepan Kuhar,Bjorn Kjóisdóttir,Michael Johnson,Joe Heath,Damon Peterson,Duncan Wood,Roberto Pedrero,Eric Welch,Michael Jäkel,Luis Arranz,Callum Davison,Tyler Maughan,Anthony Reid,Andre Carson,Darrell Baker,Antanas Žukauskas,Terry Nguyen,Jeremy Freeman,Sean Taylor,Stephen Johnson,Randall Miller,Anders Thomsen,Joshua Lee,Shota Suzuki,Dillon Stanley,Luke Clark,Travis Callahan,William Ortega,Richard Young,Ryan Hubbard,Frank Miller,Patrick Bennett,Kaur Tamm,Peter Steiger,Abdul Shaw,Stephen Schwartz,Macauley McCluskey,James Dennis,Craig Jackson,Bruce Thomas,Richard Lindsey,Jermaine Montgomery,Anthony Gaines,Christian Henry,Pavel Čermák,Dieter Losekann,Billy Williams,Jason Clark,Daniel Rios,Derek Jones,Francisco Guajardo,Brandon Morales,Anthony Barnes,Adam Franco,Chad Jones,Allen Freeman,Mariusz Machowicz,Vasile Tomescu,Michael Wells,Robin Abbott,Nathan Banks,Clive Smith,Johnny Hanna,Steven Keller,Russell Warner,Kevin Kent,Mark Estrada,Aidan Reardon,Charles Leonard,Juan Gaytán,Timothy Hamilton,Ivan Kumer,Elliot Holmes,Lee Smith,Shane Harris,Cody McGahey,Jason Roberson,Christopher Dudley,Simon Kemp,Brian Mendoza,Mikael Ekholm,Kari Lehtimäki,Casey Bryant,Anthony Cruz,Frank Fellner,Colin Williams,Roberto Harris,Peter Campbell,Raymond Cline,Eric Hardy,Luke Jensen,Erik Persson,Michael Hunter
