id,name,age,nationality,driving_power,driving_accuracy,approach_accuracy,short_game,putting,composure,confidence,focus,risk_tolerance,mental_fatigue,consistency,resilience,current_status,introduction_season
2020,Frank Gonzalez,19,USA,74.95783369239334,76.06564607125688,43.49592114125416,42.405210822414034,93.45716168316063,69.12298987961657,41.53753099194762,51.4760095548056,39.21984714833909,91.48776826220221,69.53437716943662,67.69234411601259,active,4
2021,Paul Ali,22,England,84.11766921944087,88.16307668097818,33.462689279578676,78.74853244711105,48.41233933518704,55.427745668834035,85.716948702657,92.20051499584314,74.4241571127832,46.668074042921965,92.77323073870015,72.63247034978947,active,4
2022,Macauley Biesty,19,Ireland,62.17692671327853,31.95853348718189,83.47483335474979,55.951128809994316,82.99746163469504,61.807406263327366,71.0169024576158,36.88117984343648,67.23049782077132,82.04266456249559,68.37021998875932,41.34566618824428,active,4
2023,Muhammad Melani,22,Indonesia,94.13494101079475,31.051720401109073,59.62420856212681,87.14743225086501,87.71749542871888,92.78359966910618,41.42015183018713,39.11924944740546,57.61620142783774,56.50518613689807,72.9323533549279,37.381452876211036,active,4
2024,Marko Semialjac,21,Croatia,57.16449687706296,61.90303715392113,86.760345879704,75.44228895337619,78.42028863799597,82.67137730035694,56.85222294389297,56.56144493997375,53.260029586472086,93.83419502659706,39.25034989450167,89.05441424165993,active,4
2025,Seth Coleman,21,USA,67.0199276482505,33.835046458196445,87.05221530497404,47.09871866449419,38.214181929967864,55.24146250552907,83.26145282347798,61.96292226036894,50.78659638564144,48.948020773794866,80.70903399823851,89.65877126322466,active,4
2026,Peeter Erm,21,Estonia,85.52732944145357,77.2892332613664,39.53755515511944,79.33972767884089,63.214693996885885,42.269859210410246,59.183130764045764,66.99360530061946,40.327600003332435,75.00813801523991,90.28419284849411,67.29124124067869,active,4
2027,Brandon Allen,21,England,60.28289699248393,65.01946237546704,69.5969178215506,50.86188652105291,81.42955198331225,78.31551612518156,75.60139598127341,68.11455045218081,63.72988624590955,48.24522699071237,92.10882837833,63.63511625488478,active,4
2028,Patrick Marshall,20,USA,48.94714756313987,94.97582885260233,46.40342922467413,86.07787080765942,40.45135689472893,58.52045159855202,57.03432510021736,58.567732675310275,64.36460487013514,48.20627225510039,65.32348205494095,75.5809062004565,active,4
2029,Hector Ortiz,20,USA,51.835921644076336,47.04603899294047,38.91940758679428,39.76402404875841,66.10170698366359,60.343993629946524,67.58611856215143,56.70982183811374,58.91238805621383,70.03116268722647,77.05039122120662,40.254687934484124,active,4
2030,Curtis Powell,22,Ireland,49.35526671037839,40.741820808592784,90.96257442794602,40.85207177150622,65.53056268545083,33.78820660561116,54.6447027218405,44.42028578428727,25.558163777709716,47.570309242537675,69.70459782742316,73.9397203440302,active,4
2031,Milan Bartovič,22,Slovakia,35.308009003740366,62.06104466799261,46.2461450595291,60.585082642316316,50.010070214691126,89.15036656919068,72.33925850760295,54.204870832405035,55.60439711485062,90.46886097881281,70.82773594389306,76.24284126269413,active,4
2032,Juan Gonzalez,21,Philippines,61.5095467839963,69.64170445524394,69.49080617846025,84.00801139775429,33.943086764357325,83.08411608730796,85.59411286262994,72.0973852310931,72.9941636042796,52.08270156678924,79.10117651931871,55.82805809863544,active,4
2033,Richard Knight,19,USA,84.05294249120303,31.97536345203423,92.67830026214278,76.30948042522564,48.22145783735483,72.9536512056543,67.17243737957222,47.60188859959053,23.38149624147891,79.74439711853796,62.90053810365608,53.91664044125875,active,4
2034,William Smith,20,USA,73.72746189484438,49.60523613277664,57.710078820223465,92.04621478567012,88.31062706942723,54.46261776331737,60.73130666930295,80.30439283647618,43.17079892891525,43.301300958082294,53.67655126258444,53.40374697163482,active,4
2035,Kenneth Edwards,21,Scotland,37.04847844047121,41.90436633956743,77.98874034113115,73.43207597037998,65.7958016235714,37.95728554053359,69.39931271241056,92.00618358365834,70.5522789094024,66.16897506502934,57.845760328201564,86.53832473862276,active,4
2036,Craig Collins,22,USA,83.03557427206292,73.25057058066403,50.88781666271526,43.05922056905159,87.19892859274114,90.41234061351886,69.43448800205086,57.28810816800468,72.18354182713583,62.03887893763134,89.7118843175437,80.5712042772443,active,4
2037,Christopher Fitzgerald,19,South Africa,35.11409605470331,80.51685057640634,52.88589678013214,79.25493692124978,69.12700097956446,43.10452174730792,88.91978437812564,65.53524209152295,44.29486243267993,66.68134726874626,54.231153619915105,38.57960893187266,active,4
2038,Nathan Villarreal,21,Australia,78.82861325818301,89.21432128799103,54.65965568246118,32.863044090719306,46.00385455644504,70.10477533200509,67.08383935126957,87.68556801834671,52.70949906138624,72.0872575460585,72.0915164953664,93.17604748973294,active,4
2039,Wolfgang Rosemann,22,Germany,52.53947650771845,82.96313326025358,63.02812960141941,44.8272458923542,93.568832788913,88.95500771038841,68.09673723875636,51.64132143179596,70.24197333238301,39.51893162366511,69.40715826991041,75.53011867028724,active,4
2040,Corey Jones,21,USA,78.44052766907546,38.83170135128559,72.61570752708866,92.94738277411537,56.341914942155206,51.14397204119787,71.25397300461319,94.77147643014986,39.00309708726524,93.26574948867825,34.92370869125593,60.522549841397606,active,4
2041,Andrew Williams,20,USA,49.5381714666628,67.0117431693453,48.08851743333011,45.143694182054155,75.5328648377519,41.03620600565362,54.411631322783634,79.45650700885065,74.50352486460027,76.04641212074979,49.22185105009995,49.100854987955785,active,4
2042,Greg Clarke,22,USA,83.4966954290154,94.3948867163665,32.2374074810729,70.76531899521984,43.36856715704195,93.83248093498094,67.28720439525281,80.76841445751697,84.45432514653629,84.27480404469034,57.53799719912671,80.93731790556207,active,4
2043,Jay Dixon,19,USA,68.7624288179895,77.6034425088867,40.840046127055984,60.63174166660769,77.39463709686285,52.3423635315842,58.82045348191199,93.88946794110291,72.80083096001323,37.76524267680866,68.4914670241433,35.73414173622708,active,4
2044,Jacob Campbell,21,USA,50.163157090134476,36.154203082711724,92.41490033101931,64.058135871377,83.54145340332781,86.04885387117756,49.65380375539901,76.35595945921638,38.65151923110005,86.06399879744785,80.13556662554802,57.128909743312676,active,4
2045,Mark Fitzgerald,22,USA,43.06849130590142,80.91210416935837,71.6077041879955,80.3092064867026,30.757037533353973,79.58034407830958,43.68457141046191,84.42508597101138,41.95231076678148,78.31458514916218,44.53065587818557,71.9840008365662,active,4
2046,Gustav Nielsen,21,Norway,77.708577989139,88.53144623308218,51.81643602890951,85.42756508633477,56.08093306419465,42.02777632633006,40.826036201201106,36.48224093242054,73.2101129571063,56.18587128510508,47.825026179787464,65.19614737061148,active,4
2047,William Cloone,22,Ireland,82.09986812133948,31.97223170644874,79.31004361828988,32.07371079041918,49.543290347719584,30.129659413269803,65.44908302737917,89.03204861156948,41.04117124101608,73.95139145204027,77.7608122186455,38.23647176927601,active,4
2048,Jeffrey Mulvey,20,Ireland,58.73740970870232,84.43000634925878,56.50750730547277,80.86940155982329,67.37175137602597,58.3568443715606,65.66376675584314,50.12965210145454,47.5376681756116,67.66377390339804,79.96712071232753,53.51428245527707,active,4
2049,Oliver Nicholas,20,New Zealand,62.28896988724913,45.41086266737466,85.38884880051026,53.872625210106236,42.862123965704335,89.80614657804178,60.74526810472642,89.26563633949594,20.20719942981142,73.83308635323667,88.40079698852705,83.53667757877697,active,4
2050,Petar Dobrić,19,Croatia,83.98194628363522,76.00908823129437,43.76708910892836,46.12695110204774,79.51416197001919,88.94320390101507,44.54193317299992,89.6016158805833,31.67209131699137,82.77399269691391,59.62290659412826,76.24123565794565,active,4
