id,name,age,nationality,driving_power,driving_accuracy,approach_accuracy,short_game,putting,composure,confidence,focus,risk_tolerance,mental_fatigue,consistency,resilience,current_status,introduction_season
1968,Joseph Black S3,21,England,43.21226056833506,73.44863711088283,76.14050089215337,86.30534942542496,88.94322188128997,88.28933546985765,60.99867965836219,37.94579442569425,55.378991912847354,40.80919625583347,32.90231004104662,59.13265860555771,active,3
1969,Michael Wenger S3,19,Switzerland,88.8555560171283,61.19682354136902,85.87575643406585,49.93973696376769,88.98874000717353,33.05411697076329,76.1594351288684,53.833755059682986,49.532153783020604,56.52559164442118,88.11053046116645,49.438555142483025,active,3
1970,Satoshi Inoue S3,19,Japan,48.70791517274428,48.495905667296135,87.77806489382712,42.338024667176626,67.74496698407134,57.87969933894426,63.91595281557317,89.79580693780369,50.61470918031175,55.918999350458584,43.039874679475616,88.7779246348329,active,3
1971,Kazys Nausėda S3,21,Lithuania,43.431766035020985,66.27254435240408,31.438079722645426,56.52226120905942,86.32247166655162,43.6052551972267,80.77274995805296,31.442565012994233,38.07597219001643,53.596257879958685,94.91679895575145,75.17962973803297,active,3
1972,Allen Weiss S3,19,USA,82.00865742469236,42.92218774862516,42.80498834338461,66.64825057059359,93.3801661603744,42.06536664050138,84.87908469926032,86.19329704883214,35.064410838081265,42.18358627806117,52.703859303454834,35.708940811155834,active,3
1973,Brandon Silva S3,22,Australia,82.6637914102896,50.42387059951797,94.1822323159143,43.535053676256915,38.79000726430343,84.55101118183134,77.15010303269125,57.10811457475285,70.33135141407153,90.12954120035675,73.75820673299134,65.00575008041598,active,3
1974,Paul Flores S3,19,USA,55.87315264501251,56.69198904575467,72.3042620953419,56.2257746391141,82.95902624497568,32.77100843900429,66.37692157839705,46.623708717421884,76.83723963045904,33.19613030998829,64.29466841894265,75.88620839803016,active,3
1975,Manfred Hahn S3,20,Germany,36.71762752602105,50.82334701065539,61.89154195352846,44.249783259523085,37.877567344412505,45.101496929647084,86.64475297979803,61.55741536184745,25.486802451064356,76.63192990454873,51.315680384915446,71.22375998035935,active,3
1976,Adam Bryant S3,22,USA,35.47199279403464,71.0820684196949,76.14392943282837,86.3572448499213,36.58004326945213,32.57709491886334,70.92931102072063,41.08514784417696,30.611374852436736,53.45618958502253,65.39721327383486,84.50230332901106,active,3
1977,Pierre Lebon S3,22,France,67.22048429746461,90.20699092369685,49.63172661124263,38.06741345636223,39.74834362389705,57.809586081652554,71.93585821151544,42.708145493602146,57.28829930053661,78.095969895071,66.34026767003525,72.15974405895295,active,3
1978,Michael Brooks S3,22,USA,75.63868885577853,32.57947145448377,68.95564441020161,42.3171601243362,56.748382324328794,73.1119543917113,76.25140172939639,76.3726110857519,57.70815213601662,45.48294389508375,34.84485769552419,47.64590703037214,active,3
1979,Robert Rodriguez S3,22,South Africa,65.44872011039195,47.719998091868206,38.744364077747306,83.43215414866445,76.68401106640957,31.489394832364972,44.289301755211596,52.83922697497047,28.65776934267111,53.474659593987454,43.45408803037492,45.92866203882946,active,3
1980,Drew Rangel S3,20,USA,83.91865192308214,55.802796767041784,49.615194427034524,39.75755752301083,39.395013517762926,67.28544165855074,62.94209557815971,44.10428250291444,24.967453860706655,79.9869663600941,61.619379125597376,68.50226256656978,active,3
1981,Michael Daniel S3,22,USA,92.90581690276868,62.07392657222178,31.99137106823934,79.3512418947379,43.73585753426636,37.919070026379806,75.88226450589013,74.58323706112992,84.2059584875961,94.0172213748873,89.06692056648735,91.07816334024724,active,3
1982,Jesse Daugherty S3,20,USA,46.242734787570704,54.507149045375414,92.29838792162796,92.04030039397765,35.81566371180878,62.86723078715393,60.63853601217616,51.34254738845011,61.653678921060155,76.49212469204629,85.67861421392055,32.09754363944542,active,3
1983,Kirk McDade S3,19,Ireland,59.09939349739969,83.65134493975967,54.42789500474954,32.80192732886381,43.837503742644735,47.561171284376954,56.34694308978277,75.42931918492656,33.802338478451716,36.29028393616042,70.3271726040629,88.67319357581796,active,3
1984,Thomas Black S3,21,New Zealand,50.205538305224664,36.43361001298974,42.82851047634069,90.39650359471361,46.82097458930215,42.80054411840475,84.35430936197609,55.20281315321759,35.430920083686175,76.49170011485899,45.38637569537478,64.46729432557537,active,3
1985,Kenneth Miller S3,22,USA,61.84990722340012,50.01141865434404,49.91630146876376,34.2057398302791,87.77329324806712,55.77855056617348,64.92295982233006,43.23388192319055,72.08739324376867,70.05537581115937,33.51300740084696,54.95904029428296,active,3
1986,Philippe Cordier S3,19,Belgium,61.261202338541096,49.65640110548644,37.392540743194196,82.9170287593553,81.12230423764552,40.44145628710398,80.05781092603488,65.43415647260295,57.81038967016498,32.66269181996078,66.09995823639179,54.17071266683196,active,3
1987,Dean Taylor S3,21,USA,49.613471871074694,41.46455155567357,31.783162575715995,54.03334374187975,49.21826211297454,69.18444214713718,89.75372553314706,33.140338879172155,70.85986735599539,91.28699285012763,75.3066764671992,93.55855251539464,active,3
1988,Philippe Toussaint S3,20,Belgium,94.98585349461506,34.09835940647886,94.12101521246603,92.31446805274919,34.266969260163116,30.191946449454086,44.625575941780944,57.890634426328035,59.50233082949876,86.07981083415132,69.91480480957664,86.6213357884092,active,3
1989,Kazuki Tanaka S3,21,Japan,30.132174359255423,64.46909447606427,32.506517179647126,89.01919195738438,61.08376716088236,70.42886554936814,51.065342746075224,57.31698752001573,76.54223065915374,51.034479319683435,86.8349758350086,89.5659575991157,active,3
1990,Walter Randolph S3,22,Canada,59.22026953882484,89.37990626825302,61.22019048246135,65.73138770415389,70.50505089522537,50.05441363525709,50.75982044828358,36.032000024924045,54.509869596899534,83.98951925899942,49.01233522451824,91.58939134309117,active,3
1991,Eric Walters S3,22,USA,81.09764405285662,88.959937794995,38.159616920659886,46.10879352237088,59.991459892751614,49.61280714073742,88.86751710872272,86.36783723196704,52.748846018625805,33.584226199975824,51.21897804028113,90.89486013876186,active,3
1992,Jordan Evans S3,19,England,81.87134473512302,92.90729436664783,51.99411638002786,74.88224651612634,43.044241174376985,77.12672416938526,59.894418439125786,42.074980124717584,26.07795121805375,71.78229090606294,44.215967917410005,46.78285527791179,active,3
1993,Paulo Souza S3,21,Brazil,63.64671290365268,60.81752780162185,59.100222553246645,53.693763983852925,76.8638760862024,37.93954308972934,52.80468104096812,35.087030191753826,68.39001219613353,30.543997313549973,81.27586873127709,78.48694168970914,active,3
1994,Piet Vanneste S3,22,Belgium (Dutch),72.43643858494687,40.08046900486721,73.61488682576402,89.34416291826963,59.3582128663917,40.561295644395216,84.02850454239984,33.24096281582389,72.40183918541081,63.43717583333945,66.17401543360191,48.706046528588246,active,3
1995,Jose Godoy S3,20,Chile,61.78910827263583,90.6827452165609,61.725131046751315,30.80736115211957,93.60219722505991,50.746088027115384,50.60304216815655,50.687276059213666,62.82925826253652,42.45973592278815,71.12313212619023,62.393703396703216,active,3
1996,Carlos Pedrero S3,22,Spain,63.2096449594342,43.94608521002622,40.7558986632635,92.96304982059283,70.00593516113601,90.25003629931187,71.84454315668225,34.27377029298691,52.84104196412989,66.38422190718657,79.17216893986645,53.93485804370047,active,3
1997,Damian McGinty S3,22,Ireland,77.38841507133594,41.81981837376344,85.15831556871416,36.350933150195786,89.55351612541585,48.47826545003573,72.76557443299055,79.64869747881733,31.666813889475776,72.98218052140109,35.74181100274509,86.3844942105307,active,3
1998,Jay Roberts S3,20,Australia,75.09969054218587,63.573688464434234,59.66516502029246,32.46730950807878,72.62694305051369,83.25575522356759,76.97974200869663,77.3850953504937,49.13809523395619,34.75416292982235,74.11091717799808,92.37124583052301,active,3
1999,Craig Smith S3,19,Australia,72.559346686963,76.0039401321917,93.74918483743998,38.964356095928615,94.6749096372213,42.163671025459905,68.96127801975705,85.94248362102311,37.93142083305329,72.25538441563074,69.6138376434088,32.849234140861306,active,3
2000,Milan Krúpová S3,22,Slovakia,66.65975587161707,38.73796057914538,61.742427148884474,71.8671518487869,79.01480696628012,84.45601139559317,84.8380221947326,54.978146094038976,25.47743539487568,81.5924713448423,65.82176895461924,51.43847616823217,active,3
